model,step,score,reward,fires
Dueling Double DQN,331433,-4.0,-114.29743651868527,2
Dueling Double DQN,331662,-12.0,-122.28395296685777,6
Dueling Double DQN,331891,-18.0,-128.2969862990568,9
Dueling Double DQN,332120,-4.0,-114.32008989783188,2
Dueling Double DQN,332349,-6.0,-116.28960245595522,3
Dueling Double DQN,332578,-20.0,-130.2973271391184,10
Dueling Double DQN,332807,14.0,-96.30041646060859,3
Dueling Double DQN,333036,0.0,-110.28013402841836,10
Dueling Double DQN,333266,4.0,-106.1555147210294,8
Dueling Double DQN,333495,-2.0,-112.30652011053424,1
Dueling Double DQN,333724,-6.0,-116.30360245430401,13
Dueling Double DQN,333953,14.0,-96.2109527797679,3
Dueling Double DQN,334182,-36.0,-146.3110560779616,18
Dueling Double DQN,334411,-14.0,-124.271140865152,7
Dueling Double DQN,334640,-52.0,-162.29723965268855,26
Dueling Double DQN,334869,-32.0,-142.2783566519378,16
Dueling Double DQN,335098,-36.0,-146.29276275236185,18
Dueling Double DQN,335327,-24.0,-134.28086056317252,12
Dueling Double DQN,335556,-6.0,-116.2583234316971,3
Dueling Double DQN,335785,-32.0,-142.30011047882135,16
Dueling Double DQN,336014,-10.0,-120.28422798016344,5
Dueling Double DQN,336243,-42.0,-152.2842079638559,21
Dueling Double DQN,336472,-6.0,-116.2921037758004,3
Dueling Double DQN,336701,-12.0,-122.27591138020549,6
Dueling Double DQN,336930,-24.0,-134.29065296715356,12
Dueling Double DQN,337159,-8.0,-118.2982939891298,4
Dueling Double DQN,337388,-24.0,-134.29534755085962,12
Dueling Double DQN,337617,-14.0,-124.2977642458364,7
Dueling Double DQN,337846,-10.0,-120.29875852202348,5
Dueling Double DQN,338075,-66.0,-176.29112969792047,33
Dueling Double DQN,338304,-8.0,-118.3074885588583,4
Dueling Double DQN,338533,-20.0,-130.29826403175608,10
Dueling Double DQN,338762,-14.0,-124.27200066100389,7
Dueling Double DQN,338991,12.0,-98.28386596119739,4
Dueling Double DQN,339220,-20.0,-130.2903094590932,10
Dueling Double DQN,339449,-4.0,-114.2758517088715,12
Dueling Double DQN,339678,-26.0,-136.29737063003904,13
Dueling Double DQN,339907,-54.0,-164.3081359543076,27
Dueling Double DQN,340136,-4.0,-114.27434382370917,12
Dueling Double DQN,340365,-14.0,-124.2856409280749,7
Dueling Double DQN,340594,-14.0,-124.29890880226816,7
Dueling Double DQN,340823,-10.0,-120.2937254702401,5
Dueling Double DQN,341052,-20.0,-130.29332585128174,10
Dueling Double DQN,341281,-6.0,-116.31072581260779,3
Dueling Double DQN,341510,-12.0,-122.29697519687858,6
Dueling Double DQN,341739,-8.0,-118.29734410122603,4
Dueling Double DQN,341968,-20.0,-130.31624590221261,10
Dueling Double DQN,342197,-26.0,-136.29641616730544,13
Dueling Double DQN,342426,-16.0,-126.30036006798994,8
Dueling Double DQN,342655,-26.0,-136.30990456347527,13
Dueling Double DQN,342884,-8.0,-118.29800248267526,4
Dueling Double DQN,343113,-18.0,-128.2857140293944,9
Dueling Double DQN,343342,-32.0,-142.2940365129221,16
Dueling Double DQN,343571,-30.0,-140.2926849501621,15
Dueling Double DQN,343800,-12.0,-122.32002766894314,6
Dueling Double DQN,344029,-8.0,-118.30278555473744,4
Dueling Double DQN,344258,-4.0,-114.30218359409227,2
Dueling Double DQN,344487,-8.0,-118.27927514786751,4
Dueling Double DQN,344716,-32.0,-142.29916462998085,16
Dueling Double DQN,344945,-6.0,-116.30903517312936,13
Dueling Double DQN,345174,-8.0,-118.30398456341702,4
Dueling Double DQN,345403,-14.0,-124.28366216192457,17
Dueling Double DQN,345632,-2.0,-112.28536281675542,1
Dueling Double DQN,345861,-10.0,-120.30774770135292,5
Dueling Double DQN,346090,-4.0,-114.29838934265857,2
Dueling Double DQN,346319,-8.0,-118.29330182492834,4
Dueling Double DQN,346548,-6.0,-116.2765502068016,3
Dueling Double DQN,346777,-8.0,-118.29580831958464,4
Dueling Double DQN,347006,-16.0,-126.2956069915198,8
Dueling Double DQN,347235,-2.0,-112.28863607302857,1
Dueling Double DQN,347464,-10.0,-120.29231152219053,5
Dueling Double DQN,347693,-2.0,-112.31408828042134,1
Dueling Double DQN,347922,-2.0,-112.27956232863363,1
Dueling Double DQN,348151,-2.0,-112.29214817281334,1
Dueling Double DQN,348380,-12.0,-122.06051874598587,6
Dueling Double DQN,348609,0.0,-110.27379793015236,0
Dueling Double DQN,348838,-4.0,-114.31742752985632,2
Dueling Double DQN,349067,-2.0,-112.28065336077098,1
Dueling Double DQN,349296,-14.0,-124.27007850209759,7
Dueling Double DQN,349525,-10.0,-120.30882241182661,5
Dueling Double DQN,349754,-6.0,-116.28659987823042,3
Dueling Double DQN,349983,-24.0,-134.28675093704135,12
Dueling Double DQN,350212,-2.0,-112.30641345142635,1
Dueling Double DQN,350441,-16.0,-126.30035210019471,8
Dueling Double DQN,350670,-14.0,-124.30148516160695,7
Dueling Double DQN,350899,-20.0,-130.26767740960383,10
Dueling Double DQN,351128,16.0,-94.29724577047054,2
Dueling Double DQN,351357,-22.0,-132.29934350649185,11
Dueling Double DQN,351586,-6.0,-116.30394109999544,3
Dueling Double DQN,351815,-4.0,-114.31153484350068,2
Dueling Double DQN,352044,-8.0,-118.29022032494166,4
Dueling Double DQN,352273,-10.0,-120.28057871436613,5
Dueling Double DQN,352502,-8.0,-118.29967473815984,4
Dueling Double DQN,352731,-6.0,-116.28163452950585,3
Dueling Double DQN,352960,-16.0,-126.29968381078997,8
Dueling Double DQN,353189,-20.0,-130.28424028186,10
Dueling Double DQN,353418,0.0,-110.28621579446707,0
Dueling Double DQN,353647,-4.0,-114.28023013558776,2
Dueling Double DQN,353876,-6.0,-116.24366736226857,3
Dueling Double DQN,354105,-18.0,-128.28030141080043,9
Dueling Double DQN,354334,-14.0,-124.28554679207632,7
Dueling Double DQN,354563,-6.0,-116.30935213943198,3
Dueling Double DQN,354792,-4.0,-114.286371640093,2
Dueling Double DQN,355021,-18.0,-128.31584001638024,9
Dueling Double DQN,355250,-2.0,-112.31325308019404,1
Dueling Double DQN,355479,-4.0,-114.28910760145774,2
Dueling Double DQN,355708,-10.0,-120.28597208952392,5
Dueling Double DQN,355937,-6.0,-116.28503651353365,3
Dueling Double DQN,356166,-34.0,-144.30331534174104,17
Dueling Double DQN,356395,-10.0,-120.2792319198357,5
Dueling Double DQN,356624,-54.0,-164.30473783196587,27
Dueling Double DQN,356853,-20.0,-130.30486865837395,10
Dueling Double DQN,357082,-10.0,-120.29355909324465,5
Dueling Double DQN,357311,-4.0,-114.30497718160564,2
Dueling Double DQN,357540,-10.0,-120.2931141115497,5
Dueling Double DQN,357769,-14.0,-124.29134021991395,7
Dueling Double DQN,357998,-40.0,-150.3092109072549,20
Dueling Double DQN,358227,-4.0,-114.27529056722936,2
Dueling Double DQN,358456,-4.0,-114.30859017766048,2
Dueling Double DQN,358685,-10.0,-120.29722178543935,5
Dueling Double DQN,358914,-6.0,-116.29781300993605,3
Dueling Double DQN,359143,-2.0,-112.29443698291972,1
Dueling Double DQN,359372,-2.0,-112.27951505032335,1
Dueling Double DQN,359601,0.0,-110.292106825004,0
Dueling Double DQN,359830,-14.0,-124.28864524746012,7
Dueling Double DQN,360059,-20.0,-130.29975077804525,10
Dueling Double DQN,360288,-16.0,-126.29614474036542,8
Dueling Double DQN,360517,-4.0,-114.29811849141143,2
Dueling Double DQN,360746,-16.0,-126.30472704109363,8
Dueling Double DQN,360975,-14.0,-124.28836292720099,7
Dueling Double DQN,361204,-2.0,-112.28219991322138,1
Dueling Double DQN,361433,-20.0,-130.30988874336992,10
Dueling Double DQN,361662,-20.0,-130.31259515690746,10
Dueling Double DQN,361891,-4.0,-114.27299779538683,2
Dueling Double DQN,362120,-16.0,-126.2817485427417,8
Dueling Double DQN,362349,-6.0,-116.31241697489669,3
Dueling Double DQN,362578,-8.0,-118.2994646016543,4
Dueling Double DQN,362807,-8.0,-118.30059502535605,4
Dueling Double DQN,363036,10.0,-100.30023576743106,5
Dueling Double DQN,363265,-4.0,-114.30285719752412,12
Dueling Double DQN,363494,-8.0,-118.2732024142875,4
Dueling Double DQN,363723,-10.0,-120.29501787021269,5
Dueling Double DQN,363952,-2.0,-112.29062122378994,1
Dueling Double DQN,364181,-10.0,-120.29775374809148,5
Dueling Double DQN,364410,-20.0,-129.66396609515135,10
Dueling Double DQN,364639,-22.0,-132.3064920455217,11
Dueling Double DQN,364868,0.0,-110.28762110568258,0
Dueling Double DQN,365097,-4.0,-114.29451055590033,2
Dueling Double DQN,365326,-2.0,-112.3023738583545,1
Dueling Double DQN,365555,-16.0,-126.32124687335433,8
Dueling Double DQN,365784,-6.0,-116.29334365714396,3
Dueling Double DQN,366013,0.0,-110.29967685885599,0
Dueling Double DQN,366242,-8.0,-118.3083548925749,4
Dueling Double DQN,366471,-20.0,-130.29990950756454,10
Dueling Double DQN,366700,-10.0,-120.27027482736978,5
Dueling Double DQN,366929,-6.0,-116.25987246814147,3
Dueling Double DQN,367158,-4.0,-114.28439781260764,2
Dueling Double DQN,367387,-8.0,-118.30491804184268,4
Dueling Double DQN,367616,-16.0,-126.2915862079009,8
Dueling Double DQN,367845,-6.0,-116.28603172557892,3
Dueling Double DQN,368074,0.0,-110.30525010490004,0
Dueling Double DQN,368303,-10.0,-120.30266056011733,5
Dueling Double DQN,368532,-6.0,-116.28901529038015,3
Dueling Double DQN,368761,-2.0,-112.31089759048179,1
Dueling Double DQN,368990,-20.0,-130.29512412402033,10
Dueling Double DQN,369219,-12.0,-122.30346638455141,6
Dueling Double DQN,369448,-4.0,-114.31291605874907,2
Dueling Double DQN,369677,-10.0,-120.29188630511287,5
Dueling Double DQN,369906,-10.0,-120.29846914318873,5
Dueling Double DQN,370135,-4.0,-114.28559452147181,2
Dueling Double DQN,370364,-2.0,-112.31424127722627,1
Dueling Double DQN,370593,-14.0,-124.28179238417567,7
Dueling Double DQN,370822,-4.0,-114.31834462749707,2
Dueling Double DQN,371051,-4.0,-114.29098313442944,2
Dueling Double DQN,371280,-2.0,-112.28240193859148,1
Dueling Double DQN,371509,0.0,-110.29588289475072,0
Dueling Double DQN,371738,-4.0,-114.30434830563118,2
Dueling Double DQN,371967,-28.0,-138.31031225258218,14
Dueling Double DQN,372196,-2.0,-112.13074187428866,1
Dueling Double DQN,372425,-8.0,-118.28988566411005,4
Dueling Double DQN,372654,-16.0,-126.28711520274958,8
Dueling Double DQN,372883,-2.0,-112.30728518877434,1
Dueling Double DQN,373112,-22.0,-132.30320879162008,11
Dueling Double DQN,373341,-6.0,-116.31075222915906,3
Dueling Double DQN,373570,-8.0,-118.29145580872861,4
Dueling Double DQN,373799,0.0,-110.29528698957077,0
Dueling Double DQN,374028,-16.0,-126.29714010325688,8
Dueling Double DQN,374257,-16.0,-126.29485631727695,8
Dueling Double DQN,374486,-6.0,-116.2858238266675,3
Dueling Double DQN,374715,-12.0,-122.30258659113414,6
Dueling Double DQN,374944,-12.0,-122.30239146518143,6
Dueling Double DQN,375173,-16.0,-126.05373155837084,8
Dueling Double DQN,375402,-10.0,-120.29817673330157,5
Dueling Double DQN,375631,-18.0,-128.2985310904889,9
Dueling Double DQN,375860,-10.0,-120.29331706419129,5
Dueling Double DQN,376089,-14.0,-124.30059642359245,7
Dueling Double DQN,376318,-10.0,-120.27544005784573,5
Dueling Double DQN,376547,0.0,-110.29392105702505,0
Dueling Double DQN,376776,-2.0,-112.28186411160515,1
Dueling Double DQN,377005,-6.0,-116.29347747463191,3
Dueling Double DQN,377234,-4.0,-114.27043873780953,2
Dueling Double DQN,377463,-26.0,-136.30142376572618,13
Dueling Double DQN,377692,2.0,-108.27791966014,9
Dueling Double DQN,377921,-8.0,-118.03750909425166,4
Dueling Double DQN,378150,-2.0,-112.27598545058663,1
Dueling Double DQN,378379,14.0,-96.28726507297122,3
Dueling Double DQN,378608,-2.0,-112.27184749128261,1
Dueling Double DQN,378837,-32.0,-142.30423288980097,16
Dueling Double DQN,379066,-6.0,-116.3066420182158,3
Dueling Double DQN,379295,-14.0,-124.29504128174327,7
Dueling Double DQN,379524,-10.0,-120.29070916201736,5
Dueling Double DQN,379753,-6.0,-116.2987172882082,3
Dueling Double DQN,379982,-6.0,-116.30136905656097,3
Dueling Double DQN,380211,-2.0,-112.2838138342018,1
Dueling Double DQN,380440,-6.0,-116.27878659407592,3
Dueling Double DQN,380669,-4.0,-114.30468889673548,2
Dueling Double DQN,380898,-4.0,-114.30198240752168,2
Dueling Double DQN,381127,-14.0,-124.27875547296333,7
Dueling Double DQN,381356,-6.0,-116.30354306425473,3
Dueling Double DQN,381585,0.0,-110.26093728031974,0
Dueling Double DQN,381814,-4.0,-114.29246912009134,2
Dueling Double DQN,382043,-12.0,-122.30815061920666,6
Dueling Double DQN,382272,-2.0,-112.30576429793813,1
Dueling Double DQN,382501,-2.0,-112.30659810142035,1
Dueling Double DQN,382730,0.0,-110.31380725499754,0
Dueling Double DQN,382959,-8.0,-118.29525493524768,4
Dueling Double DQN,383188,0.0,-110.2944064883759,0
Dueling Double DQN,383417,-4.0,-114.29101622729992,2
Dueling Double DQN,383646,-6.0,-116.3012438060048,3
Dueling Double DQN,383875,-18.0,-128.26829791815393,9
Dueling Double DQN,384104,-8.0,-118.29894179110791,4
Dueling Double DQN,384333,-10.0,-120.27326324332944,5
Dueling Double DQN,384562,-4.0,-114.30743984964265,2
Dueling Double DQN,384791,-10.0,-120.29805665805858,5
Dueling Double DQN,385020,-14.0,-124.31211986523161,7
Dueling Double DQN,385249,-8.0,-118.29965423995252,4
Dueling Double DQN,385478,-6.0,-116.29899521405179,3
Dueling Double DQN,385707,-2.0,-112.31335472757819,1
Dueling Double DQN,385936,-4.0,-114.31240304662629,2
Dueling Double DQN,386165,-4.0,-114.29478342956041,2
Dueling Double DQN,386394,0.0,-110.28376317669233,0
Dueling Double DQN,386623,-12.0,-122.29788016330383,6
Dueling Double DQN,386852,-8.0,-118.2994413672342,4
Dueling Double DQN,387081,-10.0,-120.28620648492408,5
Dueling Double DQN,387310,-8.0,-118.30944221254319,4
Dueling Double DQN,387539,-6.0,-116.30379888036302,3
Dueling Double DQN,387768,-2.0,-112.30695817295069,1
Dueling Double DQN,387997,-6.0,-116.30636660411122,3
Dueling Double DQN,388226,-4.0,-114.29576741001604,2
Dueling Double DQN,388455,-4.0,-114.31399181192701,2
Dueling Double DQN,388684,-4.0,-114.30519319843717,2
Dueling Double DQN,388913,-6.0,-116.31205357089449,3
Dueling Double DQN,389142,0.0,-110.29927028208041,0
Dueling Double DQN,389371,-8.0,-118.30624073637351,4
Dueling Double DQN,389600,0.0,-110.29725662454325,0
Dueling Double DQN,389829,-4.0,-114.30333225358419,2
Dueling Double DQN,390058,-6.0,-116.27946437574744,3
Dueling Double DQN,390287,-6.0,-116.28657948871059,3
Dueling Double DQN,390516,-6.0,-116.30860352509822,3
Dueling Double DQN,390745,-10.0,-120.29270895186801,5
Dueling Double DQN,390974,-6.0,-116.30239287675349,3
Dueling Double DQN,391203,-2.0,-112.30277403050093,1
Dueling Double DQN,391432,-14.0,-124.29812770527546,7
Dueling Double DQN,391661,-18.0,-128.31368172048522,9
Dueling Double DQN,391890,-4.0,-114.30487790727851,2
Dueling Double DQN,392119,-10.0,-120.31147175083689,5
Dueling Double DQN,392348,-20.0,-130.28118530828857,10
Dueling Double DQN,392577,-6.0,-116.29612854931611,3
Dueling Double DQN,392806,-4.0,-114.25862893232815,2
Dueling Double DQN,393035,-2.0,-112.29146732115484,1
Dueling Double DQN,393264,-6.0,-116.28160042424496,3
Dueling Double DQN,393493,-24.0,-134.3004295146513,12
Dueling Double DQN,393722,-14.0,-124.29436382864083,7
Dueling Double DQN,393951,0.0,-110.27732830716555,10
Dueling Double DQN,394180,-18.0,-128.30810203896826,9
Dueling Double DQN,394409,-4.0,-114.29742563906831,2
Dueling Double DQN,394638,-6.0,-116.30948333892238,3
Dueling Double DQN,394867,-8.0,-118.28881120259842,4
Dueling Double DQN,395096,-8.0,-118.29433656542889,4
Dueling Double DQN,395325,-10.0,-120.2916810580798,5
Dueling Double DQN,395554,-4.0,-114.17810410604321,2
Dueling Double DQN,395783,-4.0,-114.28747867254538,2
Dueling Double DQN,396012,-2.0,-112.30027614644669,1
Dueling Double DQN,396241,-12.0,-122.29758553702457,6
Dueling Double DQN,396470,-10.0,-120.32253903702006,5
Dueling Double DQN,396699,-2.0,-112.30254444044996,1
Dueling Double DQN,396928,-2.0,-112.27769884702049,1
Dueling Double DQN,397157,-14.0,-124.15739037890246,7
Dueling Double DQN,397386,-6.0,-116.28149210925027,3
Dueling Double DQN,397615,-22.0,-132.30003218792973,11
Dueling Double DQN,397844,-12.0,-122.30998475863049,6
Dueling Double DQN,398073,-14.0,-124.30063386152426,7
Dueling Double DQN,398302,-8.0,-118.30640884447617,4
Dueling Double DQN,398531,-12.0,-122.30581355369841,6
Dueling Double DQN,398760,-18.0,-128.30217817188543,9
Dueling Double DQN,398989,-6.0,-116.04389419598448,3
Dueling Double DQN,399218,-6.0,-116.30797636555687,3
Dueling Double DQN,399448,-2.0,-112.29991617228521,1
Dueling Double DQN,399677,12.0,-98.27842711800481,4
Dueling Double DQN,399906,-10.0,-120.27008802956101,5
Dueling Double DQN,400135,-12.0,-122.29380117666787,6
Dueling Double DQN,400364,-20.0,-130.2878945938782,10
Dueling Double DQN,400593,-20.0,-130.28504182998816,10
Dueling Double DQN,400822,-10.0,-120.2911168943925,5
Dueling Double DQN,401051,-14.0,-124.28888338071275,7
Dueling Double DQN,401280,-10.0,-120.29264408918252,5
Dueling Double DQN,401509,-4.0,-114.29502320260286,2
Dueling Double DQN,401738,-6.0,-116.29694398508875,3
Dueling Double DQN,401967,-6.0,-116.30188850645546,3
Dueling Double DQN,402196,-50.0,-160.30711321516762,25
Dueling Double DQN,402425,-6.0,-116.29460843914372,3
Dueling Double DQN,402654,-8.0,-118.31043702878429,4
Dueling Double DQN,402883,6.0,-104.27529531588077,7
Dueling Double DQN,403112,-10.0,-120.30573683443804,5
Dueling Double DQN,403341,-10.0,-120.28790210287946,5
Dueling Double DQN,403570,-8.0,-118.30424865333327,4
Dueling Double DQN,403799,-6.0,-116.29516226084331,3
Dueling Double DQN,404028,-8.0,-118.30312646396763,4
Dueling Double DQN,404257,-10.0,-120.29837302966374,5
Dueling Double DQN,404486,-12.0,-122.28939531725382,6
Dueling Double DQN,404715,-10.0,-120.30989614737561,5
Dueling Double DQN,404944,-10.0,-120.28330467781979,5
Dueling Double DQN,405173,-6.0,-116.30150477084149,3
Dueling Double DQN,405402,-2.0,-112.3112251150998,1
Dueling Double DQN,405631,-8.0,-118.29934272353812,4
Dueling Double DQN,405860,-8.0,-118.29032650634417,4
Dueling Double DQN,406089,-16.0,-126.30009074876666,8
Dueling Double DQN,406318,-4.0,-114.29837584449264,2
Dueling Double DQN,406547,-6.0,-116.30450684776969,3
Dueling Double DQN,406776,-12.0,-122.30856280005591,6
Dueling Double DQN,407005,-12.0,-122.26620560566641,6
Dueling Double DQN,407234,-16.0,-126.29246818777007,8
Dueling Double DQN,407463,-6.0,-116.28383551675732,3
Dueling Double DQN,407692,-10.0,-120.30021253177841,5
Dueling Double DQN,407921,-8.0,-118.27246870465633,4
Dueling Double DQN,408150,-20.0,-130.31116712324726,10
Dueling Double DQN,408379,-12.0,-122.27930664358958,6
Dueling Double DQN,408608,0.0,-110.30319724692873,0
Dueling Double DQN,408837,-8.0,-118.28551694311093,4
Dueling Double DQN,409066,-6.0,-116.2945325198887,3
Dueling Double DQN,409295,-8.0,-118.28713424975037,4
Dueling Double DQN,409524,-4.0,-114.30497471030917,2
Dueling Double DQN,409753,-12.0,-122.29883875314232,6
Dueling Double DQN,409982,-10.0,-120.30918265702195,5
Dueling Double DQN,410211,-6.0,-116.29637472555497,3
Dueling Double DQN,410440,-14.0,-124.28421520164918,7
Dueling Double DQN,410669,-10.0,-120.30697835391919,5
Dueling Double DQN,410898,-16.0,-126.28786783369924,8
Dueling Double DQN,411127,-24.0,-134.28024464721457,12
Dueling Double DQN,411356,-14.0,-124.28305806083225,7
Dueling Double DQN,411585,-6.0,-116.31850650947122,3
Dueling Double DQN,411814,-6.0,-116.30948851538767,3
Dueling Double DQN,412043,-6.0,-116.27621019739799,3
Dueling Double DQN,412272,-8.0,-118.30672535481821,4
Dueling Double DQN,412501,-6.0,-116.3031966427403,3
Dueling Double DQN,412730,-8.0,-118.30027684918771,4
Dueling Double DQN,412959,-6.0,-116.30432528367473,3
Dueling Double DQN,413188,-12.0,-122.29462416315117,6
Dueling Double DQN,413417,-8.0,-118.27964686884974,4
Dueling Double DQN,413646,-2.0,-112.28984554726564,1
Dueling Double DQN,413875,-10.0,-120.30303293939349,5
Dueling Double DQN,414104,-2.0,-112.30471798226054,1
Dueling Double DQN,414333,-2.0,-112.29830436998982,1
Dueling Double DQN,414562,-8.0,-118.28747143427042,4
Dueling Double DQN,414791,-2.0,-112.30100160321197,1
Dueling Double DQN,415020,-10.0,-120.2716591039831,5
Dueling Double DQN,415249,-8.0,-118.29998022537026,4
Dueling Double DQN,415478,-6.0,-116.28608805813671,3
Dueling Double DQN,415707,-6.0,-116.29026879726156,3
Dueling Double DQN,415936,-4.0,-114.3026301931432,2
Dueling Double DQN,416165,-6.0,-116.30382680602295,3
Dueling Double DQN,416394,-2.0,-112.303763509612,1
Dueling Double DQN,416623,-24.0,-134.3072174201485,12
Dueling Double DQN,416852,-4.0,-114.28552922106864,2
Dueling Double DQN,417081,-12.0,-122.28643559830978,6
Dueling Double DQN,417310,12.0,-98.30170371782378,4
Dueling Double DQN,417539,-10.0,-120.29773860059052,5
Dueling Double DQN,417768,-28.0,-138.28403681830656,14
Dueling Double DQN,417997,-22.0,-132.2646436920304,11
Dueling Double DQN,418226,-4.0,-114.2577247743851,2
Dueling Double DQN,418455,-6.0,-116.28689214586059,3
Dueling Double DQN,418684,0.0,-110.29435418887174,0
Dueling Double DQN,418914,-6.0,-116.29125732841092,3
Dueling Double DQN,419143,-6.0,-116.2946546765383,3
Dueling Double DQN,419372,-18.0,-128.30029759674264,9
Dueling Double DQN,419601,-22.0,-132.27320431566392,11
Dueling Double DQN,419830,-16.0,-126.29657046834836,8
Dueling Double DQN,420059,-14.0,-124.29423872070993,7
Dueling Double DQN,420288,-10.0,-120.29266063730029,5
Dueling Double DQN,420517,-14.0,-124.29164077227296,7
Dueling Double DQN,420746,-4.0,-114.2819048537917,2
Dueling Double DQN,420975,-4.0,-114.2595964406383,2
Dueling Double DQN,421204,-4.0,-114.28734460995696,2
Dueling Double DQN,421433,-10.0,-120.31289734210615,5
Dueling Double DQN,421662,-4.0,-114.28466335826063,2
Dueling Double DQN,421891,-6.0,-116.30812357981203,3
Dueling Double DQN,422120,-2.0,-112.30008446424016,1
Dueling Double DQN,422349,-6.0,-116.29076686353233,3
Dueling Double DQN,422578,-6.0,-116.3109071935033,3
Dueling Double DQN,422807,-6.0,-116.30635414834161,3
Dueling Double DQN,423036,-18.0,-128.28724946870068,9
Dueling Double DQN,423265,-2.0,-112.28134563586443,1
Dueling Double DQN,423494,-14.0,-124.29589277845096,7
Dueling Double DQN,423723,-10.0,-120.29018423594671,5
Dueling Double DQN,423952,-6.0,-116.30688747517485,3
Dueling Double DQN,424181,-16.0,-126.2849789491099,8
Dueling Double DQN,424410,-2.0,-112.31041684090928,1
Dueling Double DQN,424639,-8.0,-118.29756316435328,4
Dueling Double DQN,424868,-4.0,-114.30313451688599,2
Dueling Double DQN,425097,-10.0,-120.29808160882385,5
Dueling Double DQN,425326,-4.0,-114.31273781323233,2
Dueling Double DQN,425555,-14.0,-124.30260991364476,7
Dueling Double DQN,425784,-10.0,-120.2955267485101,5
Dueling Double DQN,426013,-6.0,-116.29062783960983,3
Dueling Double DQN,426242,-12.0,-122.29394737919853,6
Dueling Double DQN,426471,-4.0,-114.30179238927813,2
Dueling Double DQN,426700,-14.0,-124.29983403070916,7
Dueling Double DQN,426929,-14.0,-124.30932891223183,7
Dueling Double DQN,427158,-10.0,-120.2907689907104,5
Dueling Double DQN,427387,-14.0,-124.29581202066146,7
Dueling Double DQN,427616,-10.0,-120.29176543567856,5
Dueling Double DQN,427845,-6.0,-116.29811333751849,3
Dueling Double DQN,428074,-10.0,-120.27657721145079,5
Dueling Double DQN,428303,-10.0,-120.29328364067268,5
Dueling Double DQN,428532,-12.0,-122.30988499016891,6
Dueling Double DQN,428761,-8.0,-118.28260789765392,4
Dueling Double DQN,428990,-12.0,-122.28928474931347,6
Dueling Double DQN,429219,-12.0,-122.29457903467815,6
Dueling Double DQN,429448,-12.0,-122.27258863825158,6
Dueling Double DQN,429677,-10.0,-120.28785772522183,5
Dueling Double DQN,429906,-14.0,-124.08519538262111,7
Dueling Double DQN,430135,-4.0,-114.29522711885194,2
Dueling Double DQN,430364,-6.0,-116.30326590374979,3
Dueling Double DQN,430593,-12.0,-122.31612111585815,6
Dueling Double DQN,430822,-8.0,-118.25785673530176,4
Dueling Double DQN,431051,-8.0,-118.30638476391486,4
Dueling Double DQN,431280,-12.0,-122.29934477001703,6
Dueling Double DQN,431509,-14.0,-124.3115927658864,7
Dueling Double DQN,431738,-4.0,-114.30755520018653,2
Dueling Double DQN,431967,-10.0,-120.31024255216721,5
Dueling Double DQN,432196,-4.0,-114.30368626853178,2
Dueling Double DQN,432425,-4.0,-114.28882042667422,2
Dueling Double DQN,432654,0.0,-110.28878522666918,0
Dueling Double DQN,432883,-6.0,-116.30471960378676,3
Dueling Double DQN,433112,-8.0,-118.2902951124521,4
Dueling Double DQN,433341,-10.0,-120.30040688184081,5
Dueling Double DQN,433570,-12.0,-122.30498425121621,6
Dueling Double DQN,433799,-40.0,-150.26257687495746,20
Dueling Double DQN,434028,-4.0,-114.30890189705919,2
Dueling Double DQN,434257,-6.0,-116.30052762417932,3
Dueling Double DQN,434486,-6.0,-116.29986365794873,3
Dueling Double DQN,434715,-8.0,-118.28545924630303,4
Dueling Double DQN,434944,-6.0,-116.30346082541796,3
Dueling Double DQN,435173,-10.0,-120.15805566109624,5
Dueling Double DQN,435402,-4.0,-114.30591963178301,2
Dueling Double DQN,435631,-34.0,-144.3016678640863,17
Dueling Double DQN,435860,-4.0,-114.30621774210188,2
Dueling Double DQN,436089,-6.0,-116.2766659213357,3
Dueling Double DQN,436318,-4.0,-114.28787338151525,2
Dueling Double DQN,436547,-6.0,-116.28974267901219,3
Dueling Double DQN,436776,-4.0,-114.2840171991546,2
Dueling Double DQN,437005,-8.0,-118.31761871788598,4
Dueling Double DQN,437234,-6.0,-116.32292355251607,3
Dueling Double DQN,437463,-2.0,-112.3045944670136,1
Dueling Double DQN,437692,-4.0,-114.30812108160255,2
Dueling Double DQN,437921,-18.0,-128.2977595798856,9
Dueling Double DQN,438150,-12.0,-122.28017779606006,6
Dueling Double DQN,438379,-12.0,-122.2807097065539,6
Dueling Double DQN,438608,-12.0,-122.29472404396152,6
Dueling Double DQN,438837,-4.0,-114.28208433383801,2
Dueling Double DQN,439066,-8.0,-118.28602202334945,4
Dueling Double DQN,439295,-10.0,-120.284796232851,5
Dueling Double DQN,439524,-18.0,-128.2998538361888,9
Dueling Double DQN,439753,-8.0,-118.31107197572227,4
Dueling Double DQN,439982,-14.0,-124.26654390815449,7
Dueling Double DQN,440211,-8.0,-118.3104053773232,4
Dueling Double DQN,440440,-8.0,-118.2943749023385,4
Dueling Double DQN,440669,-6.0,-116.28710560763085,3
Dueling Double DQN,440898,0.0,-110.29678540370026,0
Dueling Double DQN,441127,-10.0,-120.29987116359499,5
Dueling Double DQN,441356,10.0,-100.2652742841928,5
Dueling Double DQN,441585,-10.0,-120.29800082158351,5
Dueling Double DQN,441814,-2.0,-112.29160190950302,1
