model,step,score,reward,fires
Dueling Double DQN,221462,-2.0,-112.28667167991,1
Dueling Double DQN,221691,-6.0,-116.29184867486624,3
Dueling Double DQN,221920,14.0,-96.28672548055842,3
Dueling Double DQN,222149,-4.0,-114.30489927097156,2
Dueling Double DQN,222379,-6.0,-116.28219377196292,3
Dueling Double DQN,222608,-6.0,-116.30088527446728,3
Dueling Double DQN,222837,-2.0,-112.27343445414797,1
Dueling Double DQN,223066,-4.0,-114.3079465631888,2
Dueling Double DQN,223295,-2.0,-112.31563547351632,1
Dueling Double DQN,223524,0.0,-110.30219072385827,0
Dueling Double DQN,223753,-2.0,-112.30154586136695,1
Dueling Double DQN,223982,-2.0,-112.2876617894964,1
Dueling Double DQN,224211,-10.0,-120.30413288573199,5
Dueling Double DQN,224440,-6.0,-116.28820522444269,3
Dueling Double DQN,224669,-2.0,-112.30098693390309,1
Dueling Double DQN,224898,-2.0,-112.29563759210434,1
Dueling Double DQN,225127,-4.0,-114.30027998834467,2
Dueling Double DQN,225356,-8.0,-118.29604484988593,4
Dueling Double DQN,225585,-2.0,-112.28816632136257,1
Dueling Double DQN,225814,-4.0,-114.29880717755958,2
Dueling Double DQN,226043,-2.0,-112.30456109473123,1
Dueling Double DQN,226272,-2.0,-112.3051893322648,1
Dueling Double DQN,226501,-6.0,-116.25746026660697,3
Dueling Double DQN,226730,-4.0,-114.31438909939499,2
Dueling Double DQN,226959,-6.0,-116.3093983309105,3
Dueling Double DQN,227188,-2.0,-112.23088733818176,1
Dueling Double DQN,227417,-8.0,-118.30733014887846,4
Dueling Double DQN,227646,-6.0,-116.29347541977072,3
Dueling Double DQN,227875,-2.0,-112.29880469693957,1
Dueling Double DQN,228104,-2.0,-112.29359598701801,1
Dueling Double DQN,228333,0.0,-110.29532779969267,0
Dueling Double DQN,228562,-6.0,-116.28645151518042,3
Dueling Double DQN,228791,-4.0,-114.30578215113472,2
Dueling Double DQN,229020,-4.0,-114.30536179504418,2
Dueling Double DQN,229249,-4.0,-114.2932198646362,2
Dueling Double DQN,229478,-4.0,-114.30198217878187,2
Dueling Double DQN,229707,-8.0,-118.29928204658759,4
Dueling Double DQN,229936,0.0,-110.29627255080717,0
Dueling Double DQN,230165,-4.0,-114.2965673895861,2
Dueling Double DQN,230394,-4.0,-114.28421818480093,2
Dueling Double DQN,230623,-2.0,-112.31224727780886,1
Dueling Double DQN,230852,-6.0,-116.3054219276167,3
Dueling Double DQN,231081,-2.0,-112.30228881595586,1
Dueling Double DQN,231310,-6.0,-116.2940862741772,3
Dueling Double DQN,231539,-4.0,-114.28153290204902,2
Dueling Double DQN,231768,0.0,-110.2895464496868,0
Dueling Double DQN,231997,-14.0,-124.25946767347814,7
Dueling Double DQN,232226,-2.0,-112.29630430276374,1
Dueling Double DQN,232455,-4.0,-114.29505145650897,2
Dueling Double DQN,232684,-4.0,-114.29648707841844,2
Dueling Double DQN,232913,-2.0,-112.25175489929894,1
Dueling Double DQN,233142,-2.0,-112.3007691622161,1
Dueling Double DQN,233371,-6.0,-116.25235955508683,3
Dueling Double DQN,233600,-2.0,-112.29535014010499,1
Dueling Double DQN,233829,-6.0,-116.30531207933132,3
Dueling Double DQN,234058,-2.0,-112.29639600028405,1
Dueling Double DQN,234287,12.0,-98.3082724624203,4
Dueling Double DQN,234516,-2.0,-112.29633257649162,1
Dueling Double DQN,234745,-10.0,-120.28435766113282,5
Dueling Double DQN,234974,0.0,-110.27648407872047,0
Dueling Double DQN,235203,-2.0,-112.28308101668857,1
Dueling Double DQN,235432,-6.0,-116.28699313953355,3
Dueling Double DQN,235661,-6.0,-116.31902869636265,3
Dueling Double DQN,235890,-12.0,-122.28850483939806,6
Dueling Double DQN,236119,-2.0,-112.27765361666012,1
Dueling Double DQN,236348,0.0,-110.30845038341707,0
Dueling Double DQN,236577,-2.0,-112.26353381079657,1
Dueling Double DQN,236806,-2.0,-112.30749787232524,1
Dueling Double DQN,237035,-4.0,-114.29249383746605,2
Dueling Double DQN,237264,-6.0,-116.28523259149952,3
Dueling Double DQN,237493,-6.0,-116.30166834323738,3
Dueling Double DQN,237722,-4.0,-114.29962355299894,2
Dueling Double DQN,237951,-6.0,-116.30046699187066,3
Dueling Double DQN,238180,-4.0,-114.2992407463067,2
Dueling Double DQN,238409,0.0,-110.29642524556073,0
Dueling Double DQN,238638,-4.0,-114.30268119358907,2
Dueling Double DQN,238867,-4.0,-114.29116655925702,2
Dueling Double DQN,239096,16.0,-94.1569522485905,2
Dueling Double DQN,239325,-4.0,-114.30831641654464,2
Dueling Double DQN,239554,-4.0,-114.30247312535306,2
Dueling Double DQN,239783,-4.0,-114.29106790326647,2
Dueling Double DQN,240012,-4.0,-114.28861223125745,2
Dueling Double DQN,240241,-2.0,-112.27523141859626,1
Dueling Double DQN,240470,-4.0,-114.27820390787547,2
Dueling Double DQN,240699,0.0,-110.30191065030556,0
Dueling Double DQN,240928,-6.0,-116.29439249344847,3
Dueling Double DQN,241157,-2.0,-112.26451457095494,1
Dueling Double DQN,241386,-12.0,-122.3004017706528,6
Dueling Double DQN,241615,-4.0,-114.30243149763761,2
Dueling Double DQN,241844,-6.0,-116.29900039259377,3
Dueling Double DQN,242073,-8.0,-118.30030474501162,4
Dueling Double DQN,242302,-2.0,-112.30598373664924,1
Dueling Double DQN,242531,-2.0,-112.31034767920606,1
Dueling Double DQN,242760,-4.0,-114.29177742811147,2
Dueling Double DQN,242989,-4.0,-114.29409354622038,2
Dueling Double DQN,243218,-8.0,-118.26328722913564,4
Dueling Double DQN,243447,-4.0,-114.28950428315136,2
Dueling Double DQN,243676,-4.0,-114.29208211457669,2
Dueling Double DQN,243905,-4.0,-114.2918893816069,2
Dueling Double DQN,244134,-6.0,-116.29665602232211,3
Dueling Double DQN,244363,-8.0,-118.28501466969749,4
Dueling Double DQN,244592,-2.0,-112.29539892274263,1
Dueling Double DQN,244821,-4.0,-114.29964351105488,2
Dueling Double DQN,245050,0.0,-110.29492995704419,0
Dueling Double DQN,245279,-2.0,-112.27777186155491,1
Dueling Double DQN,245508,-4.0,-114.29269689349901,2
Dueling Double DQN,245737,-2.0,-112.27468964962475,1
Dueling Double DQN,245966,-6.0,-116.28079019416536,3
Dueling Double DQN,246195,-2.0,-112.29161821120745,1
Dueling Double DQN,246424,-4.0,-114.3083270810378,2
Dueling Double DQN,246653,-8.0,-118.30177902190395,4
Dueling Double DQN,246882,-8.0,-118.29642592475226,4
Dueling Double DQN,247111,-4.0,-114.29742760927961,2
Dueling Double DQN,247340,-6.0,-116.28848129354779,3
Dueling Double DQN,247569,-2.0,-112.32107189663382,1
Dueling Double DQN,247798,-6.0,-116.30006210055154,3
Dueling Double DQN,248027,-2.0,-112.30773753295101,1
Dueling Double DQN,248256,-10.0,-120.29456062958793,5
Dueling Double DQN,248485,0.0,-110.3083538772355,0
Dueling Double DQN,248714,-4.0,-114.28505341426838,2
Dueling Double DQN,248943,0.0,-110.31003061428213,0
Dueling Double DQN,249172,-4.0,-114.2614428837142,2
Dueling Double DQN,249401,-4.0,-114.29790039174134,2
Dueling Double DQN,249630,-8.0,-118.31100657981389,4
Dueling Double DQN,249859,-8.0,-118.30995587119459,4
