model,step,score,reward,fires
Dueling Double DQN,1764179,-20.0,-130.31669275070198,10
Dueling Double DQN,1764408,-32.0,-142.30408831463524,16
Dueling Double DQN,1764637,-44.0,-153.96956160592927,22
Dueling Double DQN,1764866,-56.0,-166.3069607763676,28
Dueling Double DQN,1765095,4.0,-106.29247578356556,8
Dueling Double DQN,1765324,-18.0,-128.28529794269951,9
Dueling Double DQN,1765553,-30.0,-140.29031697574214,15
Dueling Double DQN,1765782,-44.0,-154.31226854425609,22
Dueling Double DQN,1766011,-34.0,-144.28574244113935,17
Dueling Double DQN,1766240,-28.0,-138.2611669895222,14
Dueling Double DQN,1766469,-34.0,-144.286498202163,17
Dueling Double DQN,1766698,-36.0,-146.26386767215803,28
Dueling Double DQN,1766927,-10.0,-120.29531257255216,15
Dueling Double DQN,1767156,-16.0,-126.2875153678437,18
Dueling Double DQN,1767385,-10.0,-120.26276737080008,15
Dueling Double DQN,1767614,-18.0,-128.30323780977497,9
Dueling Double DQN,1767843,-30.0,-140.2899519315129,15
Dueling Double DQN,1768072,-10.0,-120.2852923602527,15
Dueling Double DQN,1768301,-26.0,-136.299148799676,13
Dueling Double DQN,1768530,-24.0,-134.29346862557006,12
Dueling Double DQN,1768759,-2.0,-112.29354764899216,11
Dueling Double DQN,1768988,-6.0,-116.30065216647243,13
Dueling Double DQN,1769217,-24.0,-134.28923588104922,12
Dueling Double DQN,1769446,-16.0,-126.29347146272656,18
Dueling Double DQN,1769675,-28.0,-138.2923858938498,14
Dueling Double DQN,1769904,-12.0,-122.21564253584359,16
Dueling Double DQN,1770133,-14.0,-124.29900497703883,17
Dueling Double DQN,1770362,-38.0,-148.28061113547707,19
Dueling Double DQN,1770591,-32.0,-142.26812618895156,16
Dueling Double DQN,1770820,-20.0,-130.30292528396484,10
Dueling Double DQN,1771049,-36.0,-146.2745639570401,18
Dueling Double DQN,1771278,-22.0,-132.3080457071867,11
Dueling Double DQN,1771507,-68.0,-178.29414635054627,34
Dueling Double DQN,1771736,-42.0,-152.2851262455618,31
Dueling Double DQN,1771965,-12.0,-122.30340083769045,16
Dueling Double DQN,1772194,-20.0,-130.30573380210262,10
Dueling Double DQN,1772423,-16.0,-126.28805888192662,18
Dueling Double DQN,1772652,-30.0,-140.29909180066556,15
Dueling Double DQN,1772881,-30.0,-140.30601355488483,15
Dueling Double DQN,1773110,-28.0,-138.26025090970307,14
Dueling Double DQN,1773339,-14.0,-124.2807833982105,17
Dueling Double DQN,1773568,-30.0,-140.29367997930817,15
Dueling Double DQN,1773799,-8.0,-118.65536232144476,14
Dueling Double DQN,1774028,-36.0,-146.30955464444088,18
Dueling Double DQN,1774257,-24.0,-134.2932595245934,12
Dueling Double DQN,1774486,-20.0,-130.29954724254497,10
Dueling Double DQN,1774715,-32.0,-142.31126236861263,16
Dueling Double DQN,1774944,-24.0,-134.28626533540472,12
Dueling Double DQN,1775173,-30.0,-140.29908052120982,15
Dueling Double DQN,1775402,-22.0,-132.28684085131823,11
Dueling Double DQN,1775631,-10.0,-120.28132679558435,15
Dueling Double DQN,1775860,-24.0,-134.2899310719086,12
Dueling Double DQN,1776089,-24.0,-134.28583253630467,12
Dueling Double DQN,1776318,-42.0,-152.29690507163494,31
Dueling Double DQN,1776547,-40.0,-150.28216639961474,20
Dueling Double DQN,1776776,-14.0,-124.29958851073175,17
Dueling Double DQN,1777005,-14.0,-124.30107906312539,17
Dueling Double DQN,1777234,-4.0,-114.29670266868938,12
Dueling Double DQN,1777463,-40.0,-150.30553643217715,20
Dueling Double DQN,1777692,-14.0,-124.28401685977592,17
Dueling Double DQN,1777921,-26.0,-136.21715101951855,13
Dueling Double DQN,1778150,-4.0,-114.30381235943027,12
Dueling Double DQN,1778379,-46.0,-156.28983764391646,23
Dueling Double DQN,1778608,-64.0,-174.28865462026002,32
Dueling Double DQN,1778837,-30.0,-140.28986804558977,15
Dueling Double DQN,1779066,-10.0,-120.31304394127531,15
Dueling Double DQN,1779295,-10.0,-120.3045854458945,15
Dueling Double DQN,1779524,-42.0,-152.28286846519757,31
Dueling Double DQN,1779753,-8.0,-118.31099295625498,14
Dueling Double DQN,1779982,-20.0,-130.3091050011139,10
Dueling Double DQN,1780212,-8.0,-118.69180677648268,14
Dueling Double DQN,1780441,-4.0,-114.31098114236613,12
Dueling Double DQN,1780670,-24.0,-134.28431640876187,12
Dueling Double DQN,1780899,-2.0,-112.28651154277975,11
Dueling Double DQN,1781128,-26.0,-136.22756332502206,23
Dueling Double DQN,1781357,-2.0,-112.2817503641917,11
Dueling Double DQN,1781586,-24.0,-134.28177109068838,22
Dueling Double DQN,1781815,-12.0,-122.29478717454768,16
Dueling Double DQN,1782044,-12.0,-122.28743871606646,16
Dueling Double DQN,1782273,-30.0,-140.3000663657965,15
Dueling Double DQN,1782502,-10.0,-120.29197725742796,5
Dueling Double DQN,1782731,-38.0,-148.28231511310395,19
Dueling Double DQN,1782960,-22.0,-132.27882317559312,11
Dueling Double DQN,1783189,-22.0,-132.29334535496966,21
Dueling Double DQN,1783418,-32.0,-142.3009050204231,16
Dueling Double DQN,1783647,-22.0,-132.27781776483977,11
Dueling Double DQN,1783876,-12.0,-122.29314251397797,16
Dueling Double DQN,1784105,-12.0,-122.29057220598068,16
Dueling Double DQN,1784334,-46.0,-156.28808970761827,23
Dueling Double DQN,1784563,-30.0,-140.27884154959509,15
Dueling Double DQN,1784792,-10.0,-120.28643092936119,15
Dueling Double DQN,1785021,-48.0,-158.2423553096745,34
Dueling Double DQN,1785250,-24.0,-134.26823682564702,12
Dueling Double DQN,1785479,-16.0,-126.29007810977225,18
Dueling Double DQN,1785708,4.0,-106.28864842652847,8
Dueling Double DQN,1785937,-28.0,-138.31055213178277,14
Dueling Double DQN,1786166,-10.0,-120.303064272,15
Dueling Double DQN,1786395,-32.0,-142.28796936052126,16
Dueling Double DQN,1786624,-20.0,-130.2992818595165,10
Dueling Double DQN,1786853,-28.0,-138.28485772288815,14
Dueling Double DQN,1787082,-16.0,-126.27552117262107,18
Dueling Double DQN,1787311,-30.0,-140.28705640024015,15
Dueling Double DQN,1787540,-4.0,-114.31689309955571,12
Dueling Double DQN,1787769,-12.0,-122.28008145096454,16
Dueling Double DQN,1787998,-32.0,-142.30263821047603,16
Dueling Double DQN,1788227,-32.0,-142.3016893447482,16
Dueling Double DQN,1788456,-20.0,-130.3085220944575,10
Dueling Double DQN,1788686,-20.0,-130.75516625638107,20
Dueling Double DQN,1788915,-12.0,-122.29130348499851,16
Dueling Double DQN,1789144,-28.0,-138.3066250846832,14
Dueling Double DQN,1789373,-18.0,-128.29207014655844,9
Dueling Double DQN,1789602,-28.0,-138.2954922956302,24
Dueling Double DQN,1789831,-32.0,-142.29680108215297,16
Dueling Double DQN,1790060,-32.0,-142.29286751691086,16
Dueling Double DQN,1790289,-24.0,-134.2989533373192,22
Dueling Double DQN,1790518,-40.0,-150.29444534983517,20
Dueling Double DQN,1790747,-34.0,-144.29204042716816,17
Dueling Double DQN,1790976,-44.0,-154.28146216789415,22
Dueling Double DQN,1791205,-32.0,-142.29139200572538,16
Dueling Double DQN,1791434,-6.0,-116.2944330188589,13
Dueling Double DQN,1791663,-38.0,-148.30494290192325,19
Dueling Double DQN,1791892,-32.0,-142.15666428990718,16
Dueling Double DQN,1792123,-26.0,-136.3326796925583,13
Dueling Double DQN,1792352,-40.0,-150.29776230205567,20
Dueling Double DQN,1792581,-16.0,-126.30424322850885,8
Dueling Double DQN,1792810,-10.0,-120.2917106411152,15
Dueling Double DQN,1793039,-44.0,-154.28986186996374,22
Dueling Double DQN,1793268,-26.0,-136.2035492810526,13
Dueling Double DQN,1793497,-62.0,-172.2735077263451,31
Dueling Double DQN,1793726,-32.0,-142.30492944447622,16
Dueling Double DQN,1793955,-16.0,-126.2961685299069,18
Dueling Double DQN,1794184,-28.0,-138.2665415923901,14
Dueling Double DQN,1794413,-14.0,-124.28827251437338,17
Dueling Double DQN,1794642,-42.0,-152.28337757709363,21
Dueling Double DQN,1794871,-18.0,-128.30932949153728,9
Dueling Double DQN,1795100,-18.0,-128.31539107164684,9
Dueling Double DQN,1795329,-22.0,-132.2908179209487,11
Dueling Double DQN,1795558,-12.0,-122.28456993869725,6
Dueling Double DQN,1795787,-32.0,-142.31114517305573,16
Dueling Double DQN,1796016,8.0,-102.28892978119234,6
Dueling Double DQN,1796245,-32.0,-142.299234344146,16
Dueling Double DQN,1796474,-84.0,-194.28360072526425,42
Dueling Double DQN,1796703,-30.0,-140.29756118510795,25
Dueling Double DQN,1796932,-14.0,-124.3043380808195,7
Dueling Double DQN,1797161,-24.0,-134.3021933700783,12
Dueling Double DQN,1797390,-44.0,-154.27874100285212,32
Dueling Double DQN,1797619,-20.0,-130.3069687638563,10
Dueling Double DQN,1797848,-8.0,-118.3049468443474,4
Dueling Double DQN,1798077,-4.0,-114.2885463696124,12
Dueling Double DQN,1798306,-14.0,-124.29078147006368,7
Dueling Double DQN,1798535,-26.0,-136.2866532870533,13
Dueling Double DQN,1798764,-36.0,-146.2897397068736,18
Dueling Double DQN,1798993,-4.0,-114.30293425931391,12
Dueling Double DQN,1799222,-8.0,-118.29610826469226,4
Dueling Double DQN,1799451,-10.0,-120.28887597912006,5
Dueling Double DQN,1799680,-30.0,-140.31302176816519,15
Dueling Double DQN,1799909,-38.0,-148.28824346677953,19
Dueling Double DQN,1800138,-16.0,-126.29684145966371,8
Dueling Double DQN,1800367,-16.0,-126.302906106204,18
Dueling Double DQN,1800596,-34.0,-144.31582155918912,17
Dueling Double DQN,1800825,-28.0,-138.30177998673867,14
Dueling Double DQN,1801054,-18.0,-128.32123548637844,19
Dueling Double DQN,1801283,-24.0,-134.2800002638938,12
Dueling Double DQN,1801512,-36.0,-146.30283844638157,18
Dueling Double DQN,1801741,-20.0,-130.29299134829236,10
Dueling Double DQN,1801970,-26.0,-136.28925125476567,13
Dueling Double DQN,1802199,-30.0,-140.29208053972724,15
Dueling Double DQN,1802428,-34.0,-144.30748379482714,17
Dueling Double DQN,1802657,-16.0,-126.3029280948865,18
Dueling Double DQN,1802886,-36.0,-146.30802960914858,18
Dueling Double DQN,1803115,-32.0,-142.29363873988956,16
Dueling Double DQN,1803344,-28.0,-138.2889947055553,14
Dueling Double DQN,1803573,-28.0,-138.2963735926518,14
Dueling Double DQN,1803802,-50.0,-160.30673378181592,35
Dueling Double DQN,1804031,-32.0,-142.29658715676925,16
Dueling Double DQN,1804260,-24.0,-134.29660653251847,12
Dueling Double DQN,1804489,0.0,-110.28869834801964,10
Dueling Double DQN,1804718,-12.0,-122.29778654382557,6
Dueling Double DQN,1804947,-32.0,-142.28516390643102,16
Dueling Double DQN,1805176,-4.0,-114.2946912480364,12
Dueling Double DQN,1805405,-62.0,-172.28087325894566,31
Dueling Double DQN,1805634,4.0,-106.31626957754766,8
Dueling Double DQN,1805863,-30.0,-140.2989755115981,15
Dueling Double DQN,1806092,8.0,-102.27356187087067,6
Dueling Double DQN,1806321,-36.0,-146.29290737394564,18
Dueling Double DQN,1806550,-20.0,-130.28933263860992,20
Dueling Double DQN,1806779,-18.0,-128.28157138551484,9
Dueling Double DQN,1807008,-12.0,-122.24257829961155,6
Dueling Double DQN,1807237,-14.0,-124.29686356989161,7
Dueling Double DQN,1807466,-62.0,-172.29663635661245,31
Dueling Double DQN,1807695,-16.0,-126.2961661527361,8
Dueling Double DQN,1807924,-22.0,-132.29971639189995,11
Dueling Double DQN,1808153,-2.0,-112.28038470109512,11
Dueling Double DQN,1808382,-34.0,-144.3038241104607,17
Dueling Double DQN,1808611,-24.0,-134.3023863810948,12
Dueling Double DQN,1808840,-26.0,-136.30190316920292,13
Dueling Double DQN,1809069,-2.0,-112.30640681401124,11
Dueling Double DQN,1809298,-12.0,-121.71676182871398,6
Dueling Double DQN,1809527,-26.0,-136.30846993626346,13
Dueling Double DQN,1809756,-10.0,-120.31155008362931,5
Dueling Double DQN,1809985,-22.0,-132.30083486261412,11
Dueling Double DQN,1810214,-6.0,-116.2868139226551,13
Dueling Double DQN,1810443,-20.0,-130.22135593500525,20
Dueling Double DQN,1810672,-6.0,-116.26895066365415,13
Dueling Double DQN,1810901,-12.0,-122.31216424893596,6
Dueling Double DQN,1811130,-36.0,-146.30301564543942,18
Dueling Double DQN,1811359,-32.0,-142.29594647546617,16
Dueling Double DQN,1811588,-8.0,-118.28693428958653,4
Dueling Double DQN,1811817,-8.0,-118.30429793523372,4
Dueling Double DQN,1812046,-30.0,-140.30688607591551,15
Dueling Double DQN,1812275,-16.0,-126.29431507969127,8
Dueling Double DQN,1812504,-16.0,-126.30995233594017,8
Dueling Double DQN,1812733,-18.0,-128.30904551454623,9
Dueling Double DQN,1812962,-28.0,-138.29248955236525,14
Dueling Double DQN,1813191,0.0,-110.26770815246606,10
Dueling Double DQN,1813420,10.0,-100.30022666542136,5
Dueling Double DQN,1813649,-32.0,-142.3115763444341,16
Dueling Double DQN,1813878,-14.0,-124.29380839514985,7
Dueling Double DQN,1814107,-12.0,-122.30204371264585,6
Dueling Double DQN,1814336,-20.0,-130.16652031496395,10
Dueling Double DQN,1814565,-16.0,-126.28435733057053,8
Dueling Double DQN,1814794,-12.0,-122.28526865533898,6
Dueling Double DQN,1815023,-20.0,-130.30244227454358,10
Dueling Double DQN,1815252,-22.0,-132.29241884783463,11
Dueling Double DQN,1815481,-22.0,-132.27102745906805,11
Dueling Double DQN,1815713,12.0,-97.97595304740801,4
Dueling Double DQN,1815942,-28.0,-138.3095772304863,14
Dueling Double DQN,1816171,-20.0,-130.2996426206136,10
Dueling Double DQN,1816400,-10.0,-120.29722507112113,5
Dueling Double DQN,1816629,-18.0,-128.30571398395668,9
Dueling Double DQN,1816860,-12.0,-123.51824518324473,16
Dueling Double DQN,1817089,-14.0,-124.2652696386962,7
Dueling Double DQN,1817318,-24.0,-134.2889299706449,12
Dueling Double DQN,1817547,-12.0,-122.27739827040665,6
Dueling Double DQN,1817776,2.0,-108.29694259090316,9
Dueling Double DQN,1818005,-12.0,-122.29380232270924,6
Dueling Double DQN,1818234,-6.0,-116.29931367713516,13
Dueling Double DQN,1818463,-28.0,-138.28658829585595,14
Dueling Double DQN,1818692,-8.0,-118.29852945895107,4
Dueling Double DQN,1818921,-6.0,-116.31676263657361,3
Dueling Double DQN,1819150,-38.0,-148.28203271558274,19
Dueling Double DQN,1819379,-18.0,-128.29597471890096,9
Dueling Double DQN,1819608,-16.0,-126.29010627322421,8
Dueling Double DQN,1819837,-12.0,-122.29869502179947,6
Dueling Double DQN,1820066,-8.0,-118.30686722043322,4
Dueling Double DQN,1820295,-26.0,-136.3218112943874,13
Dueling Double DQN,1820524,0.0,-110.29933244402025,10
Dueling Double DQN,1820753,-22.0,-132.30577069375622,11
Dueling Double DQN,1820982,-42.0,-152.30287873848923,21
Dueling Double DQN,1821211,-10.0,-120.29980229100084,5
Dueling Double DQN,1821440,-50.0,-160.27981299312438,35
Dueling Double DQN,1821669,-78.0,-188.31132087520882,39
Dueling Double DQN,1821898,-18.0,-128.2955719058077,9
Dueling Double DQN,1822127,-12.0,-122.29833923248324,6
Dueling Double DQN,1822356,-16.0,-126.29968919547079,8
Dueling Double DQN,1822585,-16.0,-126.31776329230878,8
Dueling Double DQN,1822814,-24.0,-134.2722542687029,12
Dueling Double DQN,1823043,-10.0,-120.30440082067575,15
Dueling Double DQN,1823272,-22.0,-132.28942795066277,11
Dueling Double DQN,1823501,6.0,-104.30702742524176,7
Dueling Double DQN,1823730,-10.0,-120.306627100398,5
Dueling Double DQN,1823959,-20.0,-130.3078456882785,10
Dueling Double DQN,1824188,-12.0,-122.2962797308821,16
Dueling Double DQN,1824417,-12.0,-122.28340413994955,6
Dueling Double DQN,1824646,-14.0,-124.30241030230012,7
Dueling Double DQN,1824875,-12.0,-122.31796153281752,6
Dueling Double DQN,1825104,-28.0,-138.30668876175903,14
Dueling Double DQN,1825333,-8.0,-118.30021051832301,4
Dueling Double DQN,1825562,-24.0,-134.2954672694292,12
Dueling Double DQN,1825791,-12.0,-122.30710782718842,6
Dueling Double DQN,1826020,-8.0,-118.29549185335128,4
Dueling Double DQN,1826249,-30.0,-140.2739939555269,15
Dueling Double DQN,1826478,-10.0,-120.31396898523596,5
Dueling Double DQN,1826707,-10.0,-120.29010736404058,5
Dueling Double DQN,1826936,-14.0,-124.30323295399086,7
Dueling Double DQN,1827165,-22.0,-132.29386038669128,11
Dueling Double DQN,1827394,-24.0,-134.29745590187338,12
Dueling Double DQN,1827623,-14.0,-124.29504754540551,7
Dueling Double DQN,1827852,-14.0,-124.28819683910405,7
Dueling Double DQN,1828081,-12.0,-122.30001385000081,6
Dueling Double DQN,1828310,-12.0,-122.2897627266527,6
Dueling Double DQN,1828539,-10.0,-120.28733182307866,5
Dueling Double DQN,1828768,-10.0,-120.29568775123711,5
Dueling Double DQN,1828997,-8.0,-118.28125632118207,4
Dueling Double DQN,1829226,0.0,-110.30342127243844,10
Dueling Double DQN,1829455,-12.0,-122.30214575043843,6
Dueling Double DQN,1829684,-38.0,-148.30961463374456,19
Dueling Double DQN,1829913,2.0,-108.28056762997848,9
Dueling Double DQN,1830142,-10.0,-120.28580277659646,5
Dueling Double DQN,1830371,-2.0,-112.29750070777409,11
Dueling Double DQN,1830600,-10.0,-120.28913765115716,5
Dueling Double DQN,1830829,-12.0,-122.30236672923482,6
Dueling Double DQN,1831058,-10.0,-120.30251193512265,5
Dueling Double DQN,1831287,-18.0,-128.2963790271593,9
Dueling Double DQN,1831516,-8.0,-118.32174012579395,4
Dueling Double DQN,1831745,-14.0,-124.30354289035608,7
Dueling Double DQN,1831974,-24.0,-134.29588356368177,12
Dueling Double DQN,1832203,-14.0,-124.06221639359214,7
Dueling Double DQN,1832432,-2.0,-112.30154290734514,11
Dueling Double DQN,1832661,-16.0,-126.28099287854147,8
Dueling Double DQN,1832890,-34.0,-144.29314722234017,17
Dueling Double DQN,1833119,-12.0,-122.2959918490702,6
Dueling Double DQN,1833348,-14.0,-124.29981850105622,7
Dueling Double DQN,1833577,-10.0,-120.28245491840349,5
Dueling Double DQN,1833806,-28.0,-138.29937426267634,14
Dueling Double DQN,1834035,-14.0,-124.30018597884568,7
Dueling Double DQN,1834264,-22.0,-132.27088279809365,11
Dueling Double DQN,1834493,-12.0,-122.28815756422068,6
Dueling Double DQN,1834722,-22.0,-132.3004701483646,11
Dueling Double DQN,1834951,-20.0,-130.2491232756655,10
Dueling Double DQN,1835180,-10.0,-120.30114488985092,5
Dueling Double DQN,1835409,-8.0,-118.30605366817633,4
Dueling Double DQN,1835638,-8.0,-118.2673358075323,4
Dueling Double DQN,1835867,-14.0,-124.3109743722579,7
Dueling Double DQN,1836096,8.0,-102.31819564672627,6
Dueling Double DQN,1836325,12.0,-98.30141445125125,4
Dueling Double DQN,1836554,-12.0,-122.3069893566443,6
Dueling Double DQN,1836783,-20.0,-130.29752165830854,10
Dueling Double DQN,1837012,-10.0,-120.28461203174224,5
Dueling Double DQN,1837241,-16.0,-126.30791243168542,8
Dueling Double DQN,1837470,-10.0,-120.309687533171,5
Dueling Double DQN,1837699,2.0,-108.32571070360763,9
Dueling Double DQN,1837928,-10.0,-120.28459272815093,5
Dueling Double DQN,1838157,-16.0,-126.298394621153,8
Dueling Double DQN,1838386,-18.0,-128.2989711801398,9
Dueling Double DQN,1838615,-18.0,-128.28984902678596,9
Dueling Double DQN,1838844,2.0,-108.28705033814263,9
Dueling Double DQN,1839073,-16.0,-126.30840362482846,8
Dueling Double DQN,1839302,-6.0,-116.30361584987983,3
Dueling Double DQN,1839531,-14.0,-124.29974592987254,7
Dueling Double DQN,1839760,-12.0,-122.29770861866137,6
Dueling Double DQN,1839989,-18.0,-128.28591308241775,9
Dueling Double DQN,1840218,-10.0,-120.31111185587866,5
Dueling Double DQN,1840447,-22.0,-132.29888472955497,11
Dueling Double DQN,1840676,-10.0,-120.30469315686568,5
Dueling Double DQN,1840905,-14.0,-124.27860435596138,7
Dueling Double DQN,1841134,-14.0,-124.28551045091814,7
Dueling Double DQN,1841363,-14.0,-124.30009468886867,7
Dueling Double DQN,1841592,-16.0,-126.27775658229446,8
Dueling Double DQN,1841821,-10.0,-120.31522915327047,5
Dueling Double DQN,1842050,-12.0,-122.28823488003088,6
Dueling Double DQN,1842279,-8.0,-118.29696709945253,4
Dueling Double DQN,1842508,-10.0,-120.29201450502046,5
Dueling Double DQN,1842737,-14.0,-124.29900956431007,7
Dueling Double DQN,1842966,-14.0,-124.29941962337838,7
Dueling Double DQN,1843195,-18.0,-128.3018914477044,9
Dueling Double DQN,1843424,8.0,-102.29436983154456,6
Dueling Double DQN,1843653,-10.0,-120.01936243227776,5
Dueling Double DQN,1843882,-10.0,-120.29383832740447,5
Dueling Double DQN,1844111,-6.0,-116.28270507642146,3
Dueling Double DQN,1844340,10.0,-100.29210662922776,5
Dueling Double DQN,1844569,-12.0,-122.31243691845152,6
Dueling Double DQN,1844798,-10.0,-120.29710193902386,5
Dueling Double DQN,1845027,-12.0,-122.29151305483774,6
Dueling Double DQN,1845256,-10.0,-120.2962637076865,5
Dueling Double DQN,1845485,-10.0,-120.27845602844499,5
Dueling Double DQN,1845714,-14.0,-124.29611171899913,7
Dueling Double DQN,1845943,-40.0,-150.3027840986699,20
Dueling Double DQN,1846172,-16.0,-126.28391991871085,8
Dueling Double DQN,1846401,-8.0,-118.27509769128076,4
Dueling Double DQN,1846630,6.0,-104.2860748403503,7
Dueling Double DQN,1846859,-14.0,-124.29998447408865,7
Dueling Double DQN,1847088,-14.0,-124.29771855217808,7
Dueling Double DQN,1847317,-6.0,-116.3035332946599,13
Dueling Double DQN,1847546,-16.0,-126.3001704146988,8
Dueling Double DQN,1847775,-12.0,-122.24268440418298,6
Dueling Double DQN,1848004,-14.0,-124.2470534761687,7
Dueling Double DQN,1848233,-28.0,-138.3057063093774,14
Dueling Double DQN,1848462,-20.0,-130.2980163601738,10
Dueling Double DQN,1848691,-8.0,-118.31664761023026,4
Dueling Double DQN,1848920,-18.0,-128.29726437060134,9
Dueling Double DQN,1849149,-18.0,-128.28673532360523,9
Dueling Double DQN,1849378,-16.0,-126.31454449854581,8
Dueling Double DQN,1849607,-16.0,-126.31403916312959,8
Dueling Double DQN,1849836,-14.0,-124.30143993743178,7
Dueling Double DQN,1850065,-18.0,-128.29974440689412,9
Dueling Double DQN,1850294,6.0,-104.29770971397761,7
Dueling Double DQN,1850523,2.0,-108.3097796754178,9
Dueling Double DQN,1850752,-10.0,-120.30900279905443,5
Dueling Double DQN,1850981,-10.0,-120.30046983391372,5
Dueling Double DQN,1851210,-34.0,-144.27391925308734,17
Dueling Double DQN,1851439,2.0,-108.30293463453403,9
Dueling Double DQN,1851668,-14.0,-124.26676219277682,7
Dueling Double DQN,1851897,-14.0,-124.29047816966222,7
Dueling Double DQN,1852126,-14.0,-124.25615071668837,7
Dueling Double DQN,1852355,-18.0,-128.30165868070404,9
Dueling Double DQN,1852584,-20.0,-130.28608525093563,10
Dueling Double DQN,1852813,-20.0,-130.29829425342191,10
Dueling Double DQN,1853042,-8.0,-118.19575614552244,14
Dueling Double DQN,1853271,-20.0,-130.28415171723594,10
Dueling Double DQN,1853500,-2.0,-112.29471574144634,11
Dueling Double DQN,1853729,-12.0,-122.28292419425611,6
Dueling Double DQN,1853958,-14.0,-124.28729453019747,7
Dueling Double DQN,1854187,-14.0,-124.29986402893225,7
Dueling Double DQN,1854416,-12.0,-122.30554856870276,6
Dueling Double DQN,1854645,-14.0,-124.28447632483658,7
Dueling Double DQN,1854874,-10.0,-120.28577757902796,5
Dueling Double DQN,1855103,-18.0,-128.29226169829212,9
Dueling Double DQN,1855332,-14.0,-124.29435993296785,7
Dueling Double DQN,1855561,-12.0,-122.29457536913034,6
Dueling Double DQN,1855790,-22.0,-132.29462693193454,11
Dueling Double DQN,1856019,-16.0,-126.29323548088988,8
Dueling Double DQN,1856248,-22.0,-132.3001632230407,11
Dueling Double DQN,1856477,-8.0,-118.29749395890917,4
Dueling Double DQN,1856706,-10.0,-120.294160840568,5
Dueling Double DQN,1856935,-18.0,-128.29732756339584,9
Dueling Double DQN,1857164,-8.0,-118.28433389450511,4
Dueling Double DQN,1857393,-12.0,-122.30816069411281,6
Dueling Double DQN,1857622,-8.0,-118.28253498551084,4
Dueling Double DQN,1857851,-14.0,-124.30187394892572,7
Dueling Double DQN,1858080,-10.0,-120.3058862321013,5
Dueling Double DQN,1858309,0.0,-110.27215058395822,10
Dueling Double DQN,1858545,-16.0,-126.0254853949582,8
Dueling Double DQN,1858774,0.0,-110.31631115660106,10
Dueling Double DQN,1859003,-16.0,-126.01883313004019,8
Dueling Double DQN,1859232,-16.0,-126.28929663760553,8
Dueling Double DQN,1859461,-22.0,-132.29533475858923,11
Dueling Double DQN,1859690,6.0,-104.30297364299463,7
Dueling Double DQN,1859919,-18.0,-128.3131940966806,9
Dueling Double DQN,1860148,-22.0,-132.2949767962297,11
Dueling Double DQN,1860377,-34.0,-144.2908219760541,17
Dueling Double DQN,1860606,-14.0,-124.2869048825144,7
Dueling Double DQN,1860835,-12.0,-122.28628995856789,6
Dueling Double DQN,1861064,-16.0,-126.30690419903341,8
Dueling Double DQN,1861293,-22.0,-132.30464535926052,11
Dueling Double DQN,1861522,-16.0,-126.29641729931808,8
Dueling Double DQN,1861751,-18.0,-128.30494140204559,9
Dueling Double DQN,1861980,-18.0,-128.31049048949097,9
Dueling Double DQN,1862209,-14.0,-124.29727705467698,7
Dueling Double DQN,1862438,-10.0,-120.31581729701406,5
Dueling Double DQN,1862667,-8.0,-118.28256254686191,4
Dueling Double DQN,1862896,-22.0,-132.30462603446304,11
Dueling Double DQN,1863125,-50.0,-160.28614998980387,25
Dueling Double DQN,1863354,-12.0,-122.30992090104496,6
Dueling Double DQN,1863583,-12.0,-122.32504028312569,6
Dueling Double DQN,1863812,-12.0,-122.31921944127271,6
Dueling Double DQN,1864041,-16.0,-126.30992509118344,8
Dueling Double DQN,1864270,-24.0,-134.285863531459,12
Dueling Double DQN,1864499,-12.0,-122.29331832307156,6
Dueling Double DQN,1864728,-12.0,-122.2973870614954,6
Dueling Double DQN,1864957,-24.0,-134.25684932153615,12
Dueling Double DQN,1865186,-26.0,-136.3072822700675,13
Dueling Double DQN,1865415,-18.0,-128.2989033409472,9
Dueling Double DQN,1865644,-18.0,-128.29114197548634,9
Dueling Double DQN,1865873,-16.0,-126.28950038973316,8
Dueling Double DQN,1866102,-12.0,-122.2758442506011,6
Dueling Double DQN,1866331,4.0,-106.29470912797447,8
Dueling Double DQN,1866560,-10.0,-120.3101903788653,5
Dueling Double DQN,1866789,4.0,-106.30310222127069,8
Dueling Double DQN,1867018,-16.0,-126.31390189692429,8
Dueling Double DQN,1867247,-12.0,-122.29569192230002,6
Dueling Double DQN,1867476,-18.0,-128.30660765418338,9
Dueling Double DQN,1867705,6.0,-104.29135619935693,7
Dueling Double DQN,1867934,-16.0,-126.292753826571,8
Dueling Double DQN,1868163,-16.0,-126.31879937458018,8
Dueling Double DQN,1868392,-22.0,-132.29830219896152,11
Dueling Double DQN,1868621,-10.0,-120.30068024715334,5
Dueling Double DQN,1868850,-14.0,-124.29388914631804,7
Dueling Double DQN,1869079,-14.0,-124.27212619245674,7
Dueling Double DQN,1869308,-16.0,-126.28077588852281,8
Dueling Double DQN,1869537,-10.0,-120.29647831175541,5
Dueling Double DQN,1869766,-22.0,-132.29987040391444,11
Dueling Double DQN,1869995,-16.0,-126.29615448500053,8
Dueling Double DQN,1870226,-16.0,-125.73452284672145,8
Dueling Double DQN,1870455,-18.0,-128.29132488589659,9
Dueling Double DQN,1870684,0.0,-110.29906036962171,10
Dueling Double DQN,1870913,-10.0,-120.31013692257389,5
