model,step,score,reward,fires
Dueling Double DQN,745055,-20.0,-130.3205985500067,10
Dueling Double DQN,745284,-12.0,-122.29407336812734,6
Dueling Double DQN,745513,-16.0,-126.28849446333169,8
Dueling Double DQN,745742,-16.0,-126.29303556831798,8
Dueling Double DQN,745971,-4.0,-114.2725371988126,2
Dueling Double DQN,746200,-20.0,-130.303822465483,10
Dueling Double DQN,746429,-28.0,-138.29405273860573,14
Dueling Double DQN,746658,-26.0,-136.31861572511113,13
Dueling Double DQN,746887,-18.0,-128.28139754873658,9
Dueling Double DQN,747116,-16.0,-126.29662904183641,8
Dueling Double DQN,747346,-36.0,-146.04658738138224,18
Dueling Double DQN,747575,-6.0,-116.2979511820146,13
Dueling Double DQN,747804,-20.0,-130.28761632730198,10
Dueling Double DQN,748033,-22.0,-132.2751703572381,11
Dueling Double DQN,748262,-24.0,-134.29537433591378,12
Dueling Double DQN,748491,-18.0,-128.291005874693,9
Dueling Double DQN,748720,-24.0,-134.31114417196244,12
Dueling Double DQN,748949,-16.0,-126.29387401460026,8
Dueling Double DQN,749178,-20.0,-130.27763671901832,10
Dueling Double DQN,749407,-26.0,-136.3095879352835,13
Dueling Double DQN,749636,-10.0,-120.28868714395392,5
Dueling Double DQN,749865,-22.0,-132.29669516394245,11
Dueling Double DQN,750094,-16.0,-126.2969183441283,8
Dueling Double DQN,750323,-8.0,-118.28877505755462,4
Dueling Double DQN,750552,-2.0,-112.29105140893165,11
Dueling Double DQN,750781,-18.0,-128.29965768877872,19
Dueling Double DQN,751010,-14.0,-124.29668299726714,7
Dueling Double DQN,751239,-20.0,-130.29023660573262,10
Dueling Double DQN,751468,-16.0,-126.29902755506104,8
Dueling Double DQN,751697,-18.0,-128.29362982845558,9
Dueling Double DQN,751926,-22.0,-132.3041314612297,11
Dueling Double DQN,752155,-16.0,-126.30282270598326,8
Dueling Double DQN,752384,-28.0,-138.2951778434708,14
Dueling Double DQN,752613,-20.0,-130.2845800630167,10
Dueling Double DQN,752842,-22.0,-132.30499412015732,11
Dueling Double DQN,753071,-12.0,-122.30423908650022,6
Dueling Double DQN,753300,-26.0,-136.30007865521262,13
Dueling Double DQN,753529,-18.0,-128.2882655620939,9
Dueling Double DQN,753758,-30.0,-140.30148391003246,15
Dueling Double DQN,753987,-10.0,-120.30022277511425,5
Dueling Double DQN,754216,-18.0,-128.30633197362948,9
Dueling Double DQN,754445,-14.0,-124.309887253504,7
Dueling Double DQN,754674,-22.0,-132.29486997263436,11
Dueling Double DQN,754903,-12.0,-122.29484122008677,6
Dueling Double DQN,755132,-16.0,-126.27737693593323,8
Dueling Double DQN,755361,-18.0,-128.30405467613704,9
Dueling Double DQN,755590,-18.0,-128.29459389979087,9
Dueling Double DQN,755819,-40.0,-150.31560517850696,20
Dueling Double DQN,756048,-16.0,-126.2899379200516,8
Dueling Double DQN,756277,-26.0,-136.27846481680626,13
Dueling Double DQN,756506,-26.0,-136.28677481228112,13
Dueling Double DQN,756735,-24.0,-134.3005830961455,12
Dueling Double DQN,756964,-20.0,-130.29426550240515,10
Dueling Double DQN,757193,-20.0,-130.28582827573825,10
Dueling Double DQN,757422,-20.0,-130.30751025835207,10
Dueling Double DQN,757651,4.0,-106.30324166927379,8
Dueling Double DQN,757880,-8.0,-118.31205479469182,4
Dueling Double DQN,758109,6.0,-104.29797856291097,7
Dueling Double DQN,758338,-10.0,-120.28492136374695,5
Dueling Double DQN,758567,-24.0,-134.30309817065435,12
Dueling Double DQN,758796,-16.0,-126.30204073788643,8
Dueling Double DQN,759025,-12.0,-122.27417461362657,6
Dueling Double DQN,759254,-18.0,-128.28325132914537,9
Dueling Double DQN,759483,-24.0,-134.29840156629268,12
Dueling Double DQN,759712,-20.0,-130.28651618917607,10
Dueling Double DQN,759941,-20.0,-130.30707231151464,10
Dueling Double DQN,760170,-24.0,-134.2752736422663,12
Dueling Double DQN,760399,-26.0,-135.9788765235776,13
Dueling Double DQN,760628,-20.0,-130.30071752835866,10
Dueling Double DQN,760857,-42.0,-152.28633236446558,21
Dueling Double DQN,761086,-2.0,-112.30754610345717,1
Dueling Double DQN,761315,-16.0,-126.30773040419179,8
Dueling Double DQN,761544,-20.0,-130.30658140130382,10
Dueling Double DQN,761773,-12.0,-122.29880963378731,6
Dueling Double DQN,762002,-18.0,-128.29470989193035,9
Dueling Double DQN,762231,-24.0,-134.2810445231736,12
Dueling Double DQN,762460,-2.0,-112.30645678929578,11
Dueling Double DQN,762689,-16.0,-126.29935668689558,8
Dueling Double DQN,762918,-14.0,-124.2838736950619,17
Dueling Double DQN,763147,-16.0,-126.29338418460455,8
Dueling Double DQN,763376,-30.0,-140.29956527332882,15
Dueling Double DQN,763605,-14.0,-124.2994204689225,7
Dueling Double DQN,763834,-26.0,-136.30793953209542,13
Dueling Double DQN,764063,-20.0,-130.2851812733018,10
Dueling Double DQN,764292,-26.0,-136.30732613630232,13
Dueling Double DQN,764521,-18.0,-128.2827286777437,9
Dueling Double DQN,764750,-14.0,-124.29623614469936,7
Dueling Double DQN,764979,-18.0,-128.2834608214776,9
Dueling Double DQN,765208,-22.0,-132.29881309970523,11
Dueling Double DQN,765437,-16.0,-126.30877661087531,8
Dueling Double DQN,765666,-22.0,-132.29523117278563,11
Dueling Double DQN,765895,-26.0,-136.29706427596201,13
Dueling Double DQN,766124,-24.0,-134.30239880364994,12
Dueling Double DQN,766353,-16.0,-126.2962380287017,8
Dueling Double DQN,766582,-20.0,-130.28250042223004,10
Dueling Double DQN,766811,-24.0,-134.2783996505344,12
Dueling Double DQN,767040,-24.0,-134.284078966836,12
Dueling Double DQN,767269,-18.0,-128.25498140092253,9
Dueling Double DQN,767498,-12.0,-122.29282352986635,6
Dueling Double DQN,767727,-14.0,-124.29649990168005,7
Dueling Double DQN,767956,-20.0,-130.28982826884936,10
Dueling Double DQN,768185,-14.0,-124.3005314701078,7
Dueling Double DQN,768414,-22.0,-132.30970094476967,11
Dueling Double DQN,768643,-30.0,-140.28250587409616,15
Dueling Double DQN,768872,-26.0,-136.27986214008774,13
Dueling Double DQN,769101,-20.0,-130.29547822147762,10
Dueling Double DQN,769330,-20.0,-130.29037324441086,10
Dueling Double DQN,769559,-10.0,-120.28987527507175,5
Dueling Double DQN,769788,-36.0,-145.65856783148638,18
Dueling Double DQN,770017,-4.0,-114.30798461427389,12
Dueling Double DQN,770246,-14.0,-124.31330600775672,7
Dueling Double DQN,770475,-32.0,-142.2986227883486,16
Dueling Double DQN,770704,-22.0,-132.31441470300592,11
Dueling Double DQN,770933,-28.0,-138.2596450514663,14
Dueling Double DQN,771162,-18.0,-128.27612977491273,9
Dueling Double DQN,771391,-20.0,-130.28876247396136,10
Dueling Double DQN,771620,-52.0,-162.3041265135957,26
Dueling Double DQN,771849,10.0,-100.29416273963024,5
Dueling Double DQN,772078,-26.0,-136.2970205439509,13
Dueling Double DQN,772307,-20.0,-130.2853609593401,10
Dueling Double DQN,772536,-10.0,-120.30042763862798,5
Dueling Double DQN,772765,-46.0,-156.2677546696517,23
Dueling Double DQN,772994,-16.0,-126.28938497161354,8
Dueling Double DQN,773223,-14.0,-124.16938229430791,7
Dueling Double DQN,773452,-14.0,-124.29063564884925,7
Dueling Double DQN,773681,-12.0,-122.2657725231508,6
Dueling Double DQN,773910,-14.0,-124.30296689908711,7
Dueling Double DQN,774139,-8.0,-118.29921612054024,4
Dueling Double DQN,774368,-30.0,-140.2752216368192,15
Dueling Double DQN,774597,-12.0,-122.28116161739169,6
Dueling Double DQN,774826,-26.0,-136.289947890173,13
Dueling Double DQN,775055,-44.0,-154.3049039624002,22
Dueling Double DQN,775284,-30.0,-140.29728097064458,15
Dueling Double DQN,775513,-10.0,-120.30722136825102,5
Dueling Double DQN,775742,-8.0,-118.27366811917378,4
Dueling Double DQN,775971,-14.0,-124.30238245324858,7
Dueling Double DQN,776200,-22.0,-132.30184859731258,11
Dueling Double DQN,776429,-14.0,-124.29133456897314,7
Dueling Double DQN,776658,-10.0,-120.27821916226662,5
Dueling Double DQN,776887,-30.0,-140.30219520571686,15
Dueling Double DQN,777116,-22.0,-132.30755469814332,11
Dueling Double DQN,777345,-10.0,-120.30557805416359,5
Dueling Double DQN,777574,-16.0,-126.29697537767065,8
Dueling Double DQN,777803,-24.0,-134.31541170701868,12
Dueling Double DQN,778032,-38.0,-148.29873331748058,19
Dueling Double DQN,778261,-20.0,-130.24416762570237,10
Dueling Double DQN,778490,-10.0,-120.28289159103842,5
Dueling Double DQN,778719,-32.0,-142.303599554853,16
Dueling Double DQN,778948,-12.0,-122.2834964328709,6
Dueling Double DQN,779177,-22.0,-132.3033295912637,11
Dueling Double DQN,779406,-20.0,-130.29739222458005,10
Dueling Double DQN,779635,-8.0,-118.29197907512142,4
Dueling Double DQN,779864,-16.0,-126.29965242046555,8
Dueling Double DQN,780093,-42.0,-152.29807165263384,21
Dueling Double DQN,780322,-8.0,-118.3082211859687,4
Dueling Double DQN,780551,-10.0,-120.27521763273425,5
Dueling Double DQN,780780,-16.0,-126.30281829203476,8
Dueling Double DQN,781009,-16.0,-126.29776293698404,8
Dueling Double DQN,781238,-10.0,-120.29777183046741,5
Dueling Double DQN,781467,-8.0,-118.28077958048065,4
Dueling Double DQN,781696,-8.0,-118.29260616763119,4
Dueling Double DQN,781925,-8.0,-118.29078612003923,4
Dueling Double DQN,782154,-16.0,-126.3095652317159,8
Dueling Double DQN,782383,-24.0,-134.30986965926937,12
Dueling Double DQN,782612,-10.0,-120.28064645620634,5
Dueling Double DQN,782841,-22.0,-132.30669421577238,11
Dueling Double DQN,783070,-24.0,-134.29692835352768,12
Dueling Double DQN,783299,-10.0,-120.29798081366336,5
Dueling Double DQN,783528,-24.0,-134.263912156545,12
Dueling Double DQN,783757,-28.0,-138.28805096069868,14
Dueling Double DQN,783986,-22.0,-132.281073647545,11
Dueling Double DQN,784215,-8.0,-118.29110070046228,4
Dueling Double DQN,784444,-22.0,-132.2855796286926,11
Dueling Double DQN,784673,0.0,-110.29343550840316,10
Dueling Double DQN,784902,-14.0,-124.29358348638475,7
Dueling Double DQN,785131,-4.0,-114.30092001209032,2
Dueling Double DQN,785360,-14.0,-124.3111831482225,7
Dueling Double DQN,785589,-10.0,-120.29793509298736,5
Dueling Double DQN,785818,-22.0,-132.2928639200128,11
Dueling Double DQN,786047,-22.0,-132.30738304748587,11
Dueling Double DQN,786276,-12.0,-122.30028709016435,6
Dueling Double DQN,786505,-18.0,-128.28580569245938,9
Dueling Double DQN,786734,-10.0,-120.30657994074485,5
Dueling Double DQN,786963,-4.0,-114.2954153363239,12
Dueling Double DQN,787192,-8.0,-118.28186568334115,4
Dueling Double DQN,787421,-20.0,-130.27185977714294,10
Dueling Double DQN,787650,-16.0,-126.29453606894845,8
Dueling Double DQN,787879,-12.0,-122.27818681298311,6
Dueling Double DQN,788108,-14.0,-124.29762597099084,7
Dueling Double DQN,788337,-20.0,-130.29679061574092,10
Dueling Double DQN,788566,-22.0,-132.27281777267717,11
Dueling Double DQN,788795,-12.0,-122.28565341658866,6
Dueling Double DQN,789024,-20.0,-130.30139166114944,10
Dueling Double DQN,789253,-28.0,-138.28006627461397,14
Dueling Double DQN,789482,-26.0,-136.29566172460082,13
Dueling Double DQN,789711,4.0,-106.29409766607047,8
Dueling Double DQN,789940,-12.0,-122.29386293956543,6
Dueling Double DQN,790169,-14.0,-124.29093991992886,7
Dueling Double DQN,790398,-22.0,-132.29611625726423,11
Dueling Double DQN,790627,2.0,-108.29184968408548,9
Dueling Double DQN,790856,-22.0,-132.26848559067665,11
Dueling Double DQN,791085,-6.0,-116.29680413400877,3
Dueling Double DQN,791314,0.0,-110.30560039382345,10
Dueling Double DQN,791543,-8.0,-118.2712484797041,4
Dueling Double DQN,791772,-22.0,-132.30312893929866,11
Dueling Double DQN,792001,-18.0,-128.28785265582476,9
Dueling Double DQN,792230,-10.0,-120.29319266984712,5
Dueling Double DQN,792459,-24.0,-134.30499851191723,12
Dueling Double DQN,792688,-8.0,-118.30835607942375,4
Dueling Double DQN,792917,-10.0,-120.3080171397721,5
Dueling Double DQN,793146,-8.0,-118.30773657299076,4
Dueling Double DQN,793375,10.0,-100.31190715196347,5
Dueling Double DQN,793604,-18.0,-128.30492246090535,9
Dueling Double DQN,793833,-28.0,-138.2707279819189,14
Dueling Double DQN,794062,-16.0,-126.28604982320213,8
Dueling Double DQN,794291,-14.0,-124.27759996656675,7
Dueling Double DQN,794520,-26.0,-136.29602578471474,13
Dueling Double DQN,794749,-14.0,-124.30191119981083,7
Dueling Double DQN,794978,-6.0,-116.2867829269801,3
Dueling Double DQN,795207,-14.0,-124.30721868312774,7
Dueling Double DQN,795436,-6.0,-116.28591590967694,3
Dueling Double DQN,795665,-24.0,-134.29508420415675,12
Dueling Double DQN,795894,-22.0,-132.2887024549135,11
Dueling Double DQN,796123,-12.0,-122.30298446318437,6
Dueling Double DQN,796352,-12.0,-122.30403769812193,6
Dueling Double DQN,796581,-12.0,-122.310789091889,6
Dueling Double DQN,796810,-14.0,-124.29690773637756,7
Dueling Double DQN,797039,2.0,-108.31058521725919,9
Dueling Double DQN,797268,-10.0,-120.29691047885173,5
Dueling Double DQN,797497,-10.0,-120.28833547946098,15
Dueling Double DQN,797726,-8.0,-118.27872041437706,4
Dueling Double DQN,797955,-22.0,-132.30111074233156,11
Dueling Double DQN,798184,-10.0,-120.30737685912712,5
Dueling Double DQN,798413,-4.0,-114.2789035517344,2
Dueling Double DQN,798642,-12.0,-122.30333106455653,6
Dueling Double DQN,798871,-12.0,-122.3149097511572,6
Dueling Double DQN,799100,-16.0,-126.29510098546167,8
Dueling Double DQN,799329,-4.0,-114.29670102979408,2
Dueling Double DQN,799558,-8.0,-118.28729713318556,4
Dueling Double DQN,799787,-20.0,-130.30586937698854,10
Dueling Double DQN,800016,-8.0,-118.3085239866634,4
Dueling Double DQN,800245,-8.0,-118.28116207390762,4
Dueling Double DQN,800474,-4.0,-114.2718714456512,2
Dueling Double DQN,800703,-8.0,-118.28639852774037,4
Dueling Double DQN,800932,-10.0,-120.2913258209496,15
Dueling Double DQN,801161,-10.0,-120.28922933253342,5
Dueling Double DQN,801390,-12.0,-122.3048232532781,6
Dueling Double DQN,801619,-2.0,-112.30739420747082,1
Dueling Double DQN,801848,-8.0,-118.2961192648813,4
Dueling Double DQN,802077,-26.0,-136.29799712462813,13
Dueling Double DQN,802306,-14.0,-124.30658351976204,7
Dueling Double DQN,802535,-4.0,-114.29623781351455,2
Dueling Double DQN,802764,-12.0,-122.29668317063324,6
Dueling Double DQN,802993,-20.0,-130.2865096699622,10
Dueling Double DQN,803222,-8.0,-118.29556643904883,4
Dueling Double DQN,803451,-8.0,-118.29690929881892,4
Dueling Double DQN,803680,-8.0,-118.21271052701299,4
Dueling Double DQN,803909,-14.0,-124.29746972111023,7
Dueling Double DQN,804138,-12.0,-122.31133284915906,6
Dueling Double DQN,804367,-8.0,-118.31010904611233,4
Dueling Double DQN,804596,-10.0,-120.28939344553632,5
Dueling Double DQN,804825,-8.0,-118.31438121446627,4
Dueling Double DQN,805054,-6.0,-116.2960638864072,3
Dueling Double DQN,805283,-6.0,-116.27506469826488,3
Dueling Double DQN,805512,-6.0,-116.27508859340465,3
Dueling Double DQN,805741,-16.0,-126.30059700072262,8
Dueling Double DQN,805970,-6.0,-116.31249843047421,3
Dueling Double DQN,806199,-8.0,-118.3092365746187,4
Dueling Double DQN,806428,-6.0,-116.31334152724715,3
Dueling Double DQN,806657,-20.0,-130.31168350983083,10
Dueling Double DQN,806886,-12.0,-122.29153031431107,6
Dueling Double DQN,807115,-10.0,-120.28556760853465,5
Dueling Double DQN,807344,-8.0,-118.28086232931766,4
Dueling Double DQN,807573,-16.0,-126.29615994074224,8
Dueling Double DQN,807802,-10.0,-120.29418088002036,5
Dueling Double DQN,808031,-4.0,-114.28108000274332,2
Dueling Double DQN,808260,-2.0,-112.29156775773204,1
Dueling Double DQN,808489,-12.0,-122.30199865680365,6
Dueling Double DQN,808718,-2.0,-112.28572856243218,1
Dueling Double DQN,808947,6.0,-104.29955893301765,7
Dueling Double DQN,809176,-10.0,-120.3146285934453,5
Dueling Double DQN,809405,-4.0,-114.28417129641424,2
Dueling Double DQN,809634,-10.0,-120.28335884656695,5
Dueling Double DQN,809863,-10.0,-120.2850226420841,5
Dueling Double DQN,810092,-6.0,-116.28140091084246,3
Dueling Double DQN,810322,-18.0,-128.03263684881455,9
Dueling Double DQN,810551,-12.0,-122.29444918114076,6
Dueling Double DQN,810780,6.0,-104.29937736255535,7
Dueling Double DQN,811009,-30.0,-140.3062351145668,15
Dueling Double DQN,811238,-8.0,-118.2849164846831,4
Dueling Double DQN,811467,-26.0,-136.2984202653861,13
Dueling Double DQN,811696,-10.0,-120.32609726481309,5
Dueling Double DQN,811925,-4.0,-114.28836744892398,2
Dueling Double DQN,812154,-14.0,-124.2929311481157,7
Dueling Double DQN,812383,-20.0,-130.29079266854487,10
Dueling Double DQN,812612,-14.0,-124.28036409534093,7
Dueling Double DQN,812841,-12.0,-122.31167342604628,6
Dueling Double DQN,813070,-24.0,-134.3058975687261,12
Dueling Double DQN,813299,-12.0,-122.28784901746914,6
Dueling Double DQN,813528,-8.0,-118.30544218411785,4
Dueling Double DQN,813757,-18.0,-128.30527826817297,9
Dueling Double DQN,813986,-20.0,-130.302652161118,10
Dueling Double DQN,814215,-26.0,-136.2898034251663,13
Dueling Double DQN,814444,-20.0,-130.28794332873238,10
Dueling Double DQN,814673,-20.0,-130.31566935824605,10
Dueling Double DQN,814903,-20.0,-130.0107698022692,10
Dueling Double DQN,815132,-24.0,-134.30835447800536,12
Dueling Double DQN,815361,-10.0,-120.29122558553473,5
Dueling Double DQN,815590,-10.0,-120.27588752538189,5
Dueling Double DQN,815820,-10.0,-120.17435755845665,5
Dueling Double DQN,816049,-20.0,-130.3201355781423,10
Dueling Double DQN,816278,-18.0,-128.2877612983376,9
Dueling Double DQN,816507,-10.0,-120.29837243198412,5
Dueling Double DQN,816736,-18.0,-128.30081744529653,9
Dueling Double DQN,816965,-8.0,-118.31044437387854,4
Dueling Double DQN,817194,-14.0,-124.30158940669514,7
Dueling Double DQN,817423,-22.0,-132.2894342082719,11
Dueling Double DQN,817652,-10.0,-120.28369165495876,5
Dueling Double DQN,817881,-22.0,-132.28768068266302,11
Dueling Double DQN,818110,-26.0,-136.2839137156762,13
Dueling Double DQN,818339,-6.0,-116.29586544746331,3
Dueling Double DQN,818568,-6.0,-116.32463334458711,3
Dueling Double DQN,818797,-14.0,-124.30053134632726,7
Dueling Double DQN,819026,-4.0,-114.31663171118872,2
Dueling Double DQN,819255,-14.0,-124.30163469857263,7
Dueling Double DQN,819484,-2.0,-112.2904680127994,1
Dueling Double DQN,819713,-36.0,-146.2928590438754,18
Dueling Double DQN,819942,-12.0,-122.29098049459122,6
Dueling Double DQN,820171,-18.0,-128.29137696152065,9
Dueling Double DQN,820400,-8.0,-118.31590899439823,4
Dueling Double DQN,820629,-8.0,-118.29475918965618,4
Dueling Double DQN,820858,-4.0,-114.2973116101713,2
Dueling Double DQN,821087,-2.0,-112.29720755657232,1
Dueling Double DQN,821316,-10.0,-120.30269282202886,5
Dueling Double DQN,821545,-10.0,-120.29801302356998,5
Dueling Double DQN,821774,-10.0,-120.29615016775077,5
Dueling Double DQN,822003,-28.0,-138.30093040599314,14
Dueling Double DQN,822232,-12.0,-122.29270232216123,6
Dueling Double DQN,822461,-10.0,-120.2910989492764,5
Dueling Double DQN,822690,-6.0,-116.29392311714537,3
Dueling Double DQN,822919,-8.0,-118.29008033476956,4
Dueling Double DQN,823148,-6.0,-116.26136674355548,3
Dueling Double DQN,823377,-8.0,-118.2874839909578,4
Dueling Double DQN,823606,-12.0,-122.27544561922,6
Dueling Double DQN,823835,-2.0,-112.30396357759774,1
Dueling Double DQN,824064,-18.0,-128.3070413441639,9
Dueling Double DQN,824293,-12.0,-122.30542267470828,6
Dueling Double DQN,824522,-8.0,-118.30346970812147,4
Dueling Double DQN,824751,-20.0,-130.2824745728285,10
Dueling Double DQN,824980,-22.0,-132.29308225993077,11
Dueling Double DQN,825209,-12.0,-122.28889099825625,6
Dueling Double DQN,825438,-6.0,-116.3033185290449,3
Dueling Double DQN,825667,-10.0,-120.28335913554868,5
Dueling Double DQN,825896,-2.0,-112.17873672247643,11
Dueling Double DQN,826125,-6.0,-116.29772232868524,3
Dueling Double DQN,826354,-12.0,-122.28490886052515,6
Dueling Double DQN,826583,-26.0,-136.29759542567558,13
Dueling Double DQN,826812,-2.0,-112.29665544787802,1
Dueling Double DQN,827041,-10.0,-120.29315035375832,5
Dueling Double DQN,827270,-4.0,-114.30116553711481,2
Dueling Double DQN,827499,-4.0,-114.2828337298805,2
Dueling Double DQN,827728,-4.0,-114.28696141077637,2
Dueling Double DQN,827957,-6.0,-116.31145369392175,3
Dueling Double DQN,828186,-10.0,-120.29473245914289,5
Dueling Double DQN,828415,-12.0,-122.30302548687771,6
Dueling Double DQN,828644,-8.0,-118.27719639518455,4
Dueling Double DQN,828873,-4.0,-114.29805363316768,2
Dueling Double DQN,829102,-8.0,-118.28790926791808,4
Dueling Double DQN,829333,8.0,-101.95311132229757,6
Dueling Double DQN,829562,-4.0,-114.27584701357378,2
Dueling Double DQN,829791,-10.0,-120.29628081014684,5
Dueling Double DQN,830020,-2.0,-112.3000362040605,1
Dueling Double DQN,830249,-14.0,-124.28374351513129,7
Dueling Double DQN,830478,-6.0,-116.28423952369351,3
Dueling Double DQN,830707,-6.0,-116.27942038941927,3
Dueling Double DQN,830936,-4.0,-114.30199351118156,2
Dueling Double DQN,831165,-6.0,-116.29746156171691,3
Dueling Double DQN,831394,-30.0,-140.30497235374654,15
Dueling Double DQN,831623,-4.0,-114.29658699808189,2
Dueling Double DQN,831852,-20.0,-130.28898084557824,10
Dueling Double DQN,832081,-8.0,-118.3070949914148,4
Dueling Double DQN,832310,-6.0,-116.28064471950674,3
Dueling Double DQN,832539,-4.0,-114.30296455553056,2
Dueling Double DQN,832768,-6.0,-116.29676616396726,3
Dueling Double DQN,832997,-14.0,-124.28260606310792,7
Dueling Double DQN,833226,-4.0,-114.2956195293135,2
Dueling Double DQN,833455,-14.0,-124.29640916500153,7
Dueling Double DQN,833684,-6.0,-116.29101629604386,3
Dueling Double DQN,833913,-4.0,-114.30679640600198,2
Dueling Double DQN,834142,6.0,-104.31678088651242,7
Dueling Double DQN,834371,-14.0,-124.29590609852997,7
Dueling Double DQN,834600,-12.0,-122.3067449471551,6
Dueling Double DQN,834829,-26.0,-136.29494688886925,13
Dueling Double DQN,835058,-26.0,-136.29273423894185,13
Dueling Double DQN,835287,-2.0,-112.30794821845045,1
Dueling Double DQN,835516,-16.0,-126.29972534044444,8
Dueling Double DQN,835745,-16.0,-126.31165879963984,8
Dueling Double DQN,835974,-4.0,-114.27875538137523,2
Dueling Double DQN,836203,-6.0,-116.28168142722087,3
Dueling Double DQN,836432,-4.0,-114.29913757919215,2
Dueling Double DQN,836661,-28.0,-138.29978437177198,14
Dueling Double DQN,836890,-24.0,-134.30273351287144,12
Dueling Double DQN,837119,-38.0,-148.31265079430557,19
Dueling Double DQN,837348,-34.0,-144.29898355632864,17
Dueling Double DQN,837577,-8.0,-118.28672876332506,4
Dueling Double DQN,837806,-30.0,-140.28351602802516,15
Dueling Double DQN,838035,-12.0,-122.27390418028176,6
Dueling Double DQN,838264,-22.0,-132.30610447341607,11
Dueling Double DQN,838493,-6.0,-116.31399007539785,3
Dueling Double DQN,838722,-28.0,-138.28981123640136,14
Dueling Double DQN,838951,-20.0,-130.29491931915817,10
Dueling Double DQN,839180,-8.0,-118.01698865269307,4
Dueling Double DQN,839409,-2.0,-112.29595620376055,1
Dueling Double DQN,839638,-28.0,-138.26800023476162,14
Dueling Double DQN,839867,-2.0,-112.29303335313918,1
Dueling Double DQN,840096,-6.0,-116.29889341249668,3
Dueling Double DQN,840325,-22.0,-132.2912378261401,11
Dueling Double DQN,840554,-4.0,-114.30003475493461,2
Dueling Double DQN,840783,14.0,-96.27117800727568,13
Dueling Double DQN,841012,-30.0,-140.30544797886392,15
Dueling Double DQN,841241,-2.0,-112.29651509560816,1
Dueling Double DQN,841470,-18.0,-128.2892243711791,9
Dueling Double DQN,841699,-22.0,-132.3128471927535,11
Dueling Double DQN,841928,-4.0,-114.29943600921831,2
Dueling Double DQN,842157,-10.0,-120.30128037815348,5
Dueling Double DQN,842386,-20.0,-130.2837540427999,20
Dueling Double DQN,842615,-20.0,-130.29210098789756,10
Dueling Double DQN,842844,-4.0,-114.28370688673965,2
Dueling Double DQN,843073,-22.0,-132.2944141579535,11
Dueling Double DQN,843302,-6.0,-116.3054530912375,3
Dueling Double DQN,843531,-4.0,-114.29488842513688,2
Dueling Double DQN,843760,-4.0,-114.2655293060511,2
Dueling Double DQN,843989,-2.0,-112.30139296699055,1
Dueling Double DQN,844218,-26.0,-136.29819164635003,13
Dueling Double DQN,844447,-4.0,-114.32639709738766,2
Dueling Double DQN,844676,0.0,-110.29650699173617,0
Dueling Double DQN,844905,-4.0,-114.30789608266527,2
Dueling Double DQN,845134,-8.0,-118.30170411343151,4
Dueling Double DQN,845363,-4.0,-114.30092978682569,2
Dueling Double DQN,845592,-2.0,-112.28009235292203,1
Dueling Double DQN,845821,-8.0,-118.29558561222495,4
Dueling Double DQN,846050,-4.0,-114.28734786677128,2
Dueling Double DQN,846279,-6.0,-116.30238671994398,3
Dueling Double DQN,846508,16.0,-94.30836051414941,2
Dueling Double DQN,846737,-18.0,-128.29068959201493,9
Dueling Double DQN,846966,-2.0,-112.28540104363128,1
Dueling Double DQN,847195,-8.0,-118.27993814876194,4
Dueling Double DQN,847424,-18.0,-128.31436987355445,9
Dueling Double DQN,847653,-6.0,-116.2978876469001,3
Dueling Double DQN,847882,-2.0,-112.30272534320345,1
Dueling Double DQN,848111,-4.0,-114.28345984520064,2
Dueling Double DQN,848340,-4.0,-114.32730069434163,2
Dueling Double DQN,848569,-4.0,-114.28449275658014,2
Dueling Double DQN,848798,-10.0,-120.29447447831517,5
Dueling Double DQN,849027,-4.0,-114.31032835261178,2
Dueling Double DQN,849256,16.0,-94.30424690325007,2
Dueling Double DQN,849485,0.0,-110.29213916998987,0
Dueling Double DQN,849714,-10.0,-120.29200614782138,5
Dueling Double DQN,849943,-18.0,-128.28653782475604,9
Dueling Double DQN,850172,-8.0,-118.28845029437024,4
Dueling Double DQN,850401,-8.0,-118.2997273122183,4
Dueling Double DQN,850630,-6.0,-116.30533562070144,3
Dueling Double DQN,850859,-6.0,-116.30333994648045,3
Dueling Double DQN,851088,-4.0,-114.30160944764754,2
Dueling Double DQN,851317,-6.0,-116.31506273657102,3
Dueling Double DQN,851546,-18.0,-128.30432217518515,9
Dueling Double DQN,851775,-4.0,-114.30073823712908,2
Dueling Double DQN,852004,-14.0,-124.2943084403183,7
Dueling Double DQN,852233,-6.0,-116.28666687053413,3
Dueling Double DQN,852462,-2.0,-112.27984264978741,1
Dueling Double DQN,852691,-4.0,-114.28406376883936,2
Dueling Double DQN,852920,-4.0,-114.29143689887123,2
Dueling Double DQN,853149,-4.0,-114.29936217426943,2
Dueling Double DQN,853378,-12.0,-122.29787789836381,6
Dueling Double DQN,853607,-4.0,-114.30143917205724,2
Dueling Double DQN,853836,-4.0,-114.28884044715674,2
Dueling Double DQN,854065,-20.0,-130.29721824278334,10
Dueling Double DQN,854294,0.0,-110.29719908303959,0
Dueling Double DQN,854523,-8.0,-118.314031855467,4
Dueling Double DQN,854752,-4.0,-114.30890825385215,2
Dueling Double DQN,854981,0.0,-110.3104549992033,0
Dueling Double DQN,855210,-6.0,-116.28416539893337,3
Dueling Double DQN,855439,-2.0,-112.30505386939686,1
